GeneID,padj_dat_ev,padj_dat_rna,padj_dat_ox,padj_dat_rna_lp,padj_dat_ox_lp,padj_dat_rna_op,padj_dat_ox_op
Phvul.001G239000.1,NA,6.48155407564711e-5,NA,NA,NA,1.03836614635281e-5,NA
Phvul.001G239300.1,NA,NA,NA,NA,3.77958367972763e-13,NA,NA
Phvul.001G240100.1,NA,NA,0.00106281078685178,NA,NA,NA,0.0153121412762184
Phvul.001G240300.1,NA,NA,1.2464955624082e-9,NA,2.37609244308189e-5,NA,NA
Phvul.001G241200.1,NA,NA,NA,0.0386015876129036,1.30016055469811e-6,NA,NA
Phvul.001G242200.1,NA,NA,5.37345821827942e-6,NA,2.54898405585428e-5,NA,NA
Phvul.001G244500.2,0.0353344431222716,0.0145802621443823,NA,NA,NA,NA,NA
Phvul.001G245800.1,3.14912442243719e-15,0.0042534919938627,NA,NA,NA,0.0343508983406687,2.36487553096457e-9
Phvul.001G246300.1,1.6576913205263e-7,NA,NA,NA,NA,NA,NA
Phvul.001G246700.2,0.0467171237188384,NA,NA,NA,NA,NA,1.44039716185028e-4
Phvul.001G247400.1,NA,NA,NA,NA,0.0072751511915409,NA,NA
Phvul.001G248400.1,4.85602400994216e-14,3.68246461248587e-13,NA,0.00334479009390972,NA,NA,1.35347935379334e-31
Phvul.001G248700.1,NA,0.0177996458734072,NA,NA,NA,NA,9.86794097838096e-4
Phvul.001G249700.1,NA,NA,NA,NA,NA,4.55822550763002e-5,NA
Phvul.001G251200.1,0.00306168566645215,NA,1.5243301797781e-5,NA,NA,NA,3.58906520780254e-6
Phvul.001G252500.1,NA,NA,NA,0.00195210520263803,NA,NA,NA
Phvul.001G254300.1,5.29613944982014e-8,0.00153516864528453,1.04002929679652e-7,0.0396491417156864,0.00736085227248591,3.85118874481033e-6,9.59404999123392e-7
Phvul.001G254900.1,NA,NA,2.81380770945264e-18,NA,NA,4.91268251692804e-8,NA
Phvul.001G255100.1,NA,NA,NA,NA,NA,0.0129468050709949,NA
Phvul.001G255200.1,NA,NA,1.18390513552094e-9,NA,0.0088904954894586,4.94109950075067e-7,NA
Phvul.001G258200.2,2.49608687998083e-4,NA,3.42956592162371e-5,NA,NA,5.26014713183304e-9,NA
Phvul.001G258900.1,NA,1.85371888568299e-5,1.49672764304933e-29,NA,1.17920893850465e-20,NA,NA
Phvul.001G259000.1,2.88790000988655e-28,2.1606423583406e-9,3.06862597602858e-64,NA,NA,NA,5.15580640339156e-64
Phvul.001G259100.1,NA,NA,1.28467343210766e-11,NA,4.8437959413596e-8,NA,NA
Phvul.001G260700.1,NA,0.0285194655113507,NA,NA,NA,NA,NA
Phvul.001G261800.2,1.86239529977363e-20,2.31690444839011e-4,NA,NA,NA,NA,NA
Phvul.001G263300.1,8.26463972214768e-6,0.00276713875203717,2.29657142038735e-26,NA,2.18185790008173e-11,NA,7.61860098152883e-13
Phvul.001G263800.1,NA,NA,1.10342808908671e-11,NA,NA,NA,NA
Phvul.001G264066.1,0.0197241600093407,NA,NA,NA,NA,NA,NA
Phvul.001G264132.1,0.0450838953030345,NA,NA,NA,NA,NA,NA
Phvul.001G266400.1,NA,0.0435584379211342,4.02244753221888e-6,NA,NA,NA,NA
Phvul.001G266600.1,NA,NA,1.68394984679976e-15,NA,NA,NA,NA
Phvul.001G268600.1,NA,NA,NA,NA,NA,0.0129468050709949,9.64854039645662e-7
Phvul.001G268700.1,1.62675971099775e-7,NA,1.04170459945232e-13,NA,NA,NA,NA
Phvul.002G000200.1,NA,NA,6.89235056558183e-16,NA,6.34817394193053e-6,NA,6.10919041359235e-7
Phvul.002G000600.1,NA,NA,6.43662406241607e-26,NA,NA,NA,NA
Phvul.002G002000.1,NA,NA,NA,NA,4.62753715947719e-6,NA,NA
Phvul.002G002700.1,NA,NA,NA,NA,NA,NA,1.93624375415449e-4
Phvul.002G005300.1,NA,1.08490884114811e-4,1.91079170119576e-64,NA,5.17445358258735e-11,NA,NA
Phvul.002G005700.1,NA,0.0268889886195453,NA,NA,NA,NA,NA
Phvul.002G005900.1,NA,NA,0.00271834663322324,NA,NA,NA,NA
Phvul.002G007000.1,NA,NA,NA,NA,1.877890335227e-4,NA,NA
Phvul.002G007500.1,NA,NA,1.17151276381936e-4,NA,NA,NA,NA
Phvul.002G008800.1,NA,NA,1.00807571365655e-4,NA,NA,NA,NA
Phvul.002G009000.1,9.16098808108567e-4,NA,NA,NA,NA,NA,NA
Phvul.002G009200.1,NA,NA,2.05895162599274e-6,NA,1.1876889263051e-6,NA,NA
Phvul.002G012200.1,2.82101835387902e-4,6.98958655047705e-8,NA,NA,NA,NA,NA
Phvul.002G012300.1,NA,NA,4.91614804422797e-34,NA,9.27677938097068e-4,NA,NA
Phvul.002G013300.1,NA,NA,NA,NA,0.0390655268036117,NA,NA
Phvul.002G013800.1,NA,0.00374651203944148,NA,NA,NA,NA,NA
Phvul.002G014700.1,NA,NA,1.63482671625773e-13,NA,1.92134458656977e-6,NA,NA
Phvul.002G014800.1,NA,NA,1.35214110979856e-19,NA,0.00962305601793508,NA,NA
Phvul.002G018100.1,NA,NA,2.67676819541424e-16,NA,3.28492952681723e-6,NA,NA
Phvul.002G019050.1,1.68492449823432e-6,NA,NA,0.00104082159075824,NA,2.01463930243423e-6,NA
Phvul.002G019300.1,NA,NA,5.5708735075996e-14,NA,0.0462334698649214,NA,NA
Phvul.002G019500.1,NA,NA,1.94193166945141e-11,NA,2.07304260473146e-4,3.68133670906833e-5,NA
Phvul.002G019800.1,0.00145976944149707,NA,NA,NA,NA,NA,NA
Phvul.002G020000.1,NA,NA,0.038351586690892,NA,NA,NA,NA
Phvul.002G020200.1,NA,0.0186298510345628,9.55886799359381e-7,NA,8.92425196996119e-4,NA,NA
Phvul.002G020900.1,0.00848262956798961,NA,2.43074826327741e-8,NA,NA,NA,2.33122491080885e-12
Phvul.002G021100.5,NA,NA,7.29403378593186e-36,NA,0.00164928703298443,NA,NA
Phvul.002G021400.1,NA,0.00961677327050648,NA,NA,NA,NA,NA
Phvul.002G021700.1,NA,NA,6.7653857718502e-152,NA,0.00378080308272853,NA,NA
Phvul.002G021800.1,NA,NA,0.00339044987801751,NA,NA,NA,0.00236859931754753
Phvul.002G022100.1,NA,0.00426131293483871,7.76204523937114e-9,NA,9.15065149246582e-6,NA,NA
Phvul.002G022300.1,NA,NA,NA,NA,NA,NA,6.32060345409216e-5
Phvul.002G023200.2,NA,NA,9.80551648308726e-20,NA,6.80061315264437e-12,8.12087879302018e-8,NA
Phvul.002G024300.1,3.59216294272765e-6,NA,NA,NA,NA,NA,NA
Phvul.002G025000.1,NA,NA,NA,NA,0.0124649435688543,NA,NA
Phvul.002G025200.1,NA,0.0432959286724408,1.79961047453066e-11,NA,1.15099666102232e-4,NA,NA
Phvul.002G025300.2,NA,NA,1.08964641409342e-9,NA,8.53268515516081e-8,NA,2.30585701343105e-4
Phvul.002G025700.1,NA,NA,NA,NA,NA,NA,0.0390968170218546
Phvul.002G025900.1,8.93686273736891e-11,1.83729682530607e-5,6.41200441948191e-17,0.0292321527637138,NA,NA,1.03895742178183e-28
Phvul.002G026200.1,NA,NA,NA,NA,NA,0.00541981552541407,NA
Phvul.002G027200.1,NA,1.32446130114338e-4,NA,NA,NA,NA,NA
Phvul.002G028200.1,NA,NA,NA,NA,1.26467037441957e-15,NA,NA
Phvul.002G028300.1,NA,NA,NA,NA,3.63938759198538e-15,NA,NA
Phvul.002G030100.1,NA,NA,NA,NA,NA,NA,0.00679703909405391
Phvul.002G031300.1,NA,NA,NA,NA,NA,NA,7.09140767547583e-4
Phvul.002G032932.1,NA,0.00740414670485874,NA,NA,NA,NA,9.44929414201607e-4
Phvul.002G033000.1,NA,NA,4.36978843547771e-6,NA,NA,NA,NA
Phvul.002G033200.1,NA,NA,0.029155342124327,NA,NA,NA,NA
Phvul.002G033300.1,NA,NA,1.6890748604456e-76,NA,NA,NA,2.51731434570548e-4
Phvul.002G034601.1,NA,NA,2.84111016471478e-12,NA,1.59952199037802e-12,NA,NA
Phvul.002G035100.1,NA,NA,1.81363714380031e-12,NA,NA,NA,NA
Phvul.002G035300.1,NA,NA,2.71128547925192e-5,NA,9.05949336208187e-7,NA,NA
Phvul.002G035800.1,NA,NA,1.67651757858847e-11,NA,NA,NA,NA
Phvul.002G042200.2,8.62140663792444e-4,NA,1.06081389237528e-10,NA,NA,NA,NA
Phvul.002G042900.1,5.13324974210679e-8,NA,NA,NA,NA,NA,NA
Phvul.002G043100.1,NA,NA,NA,3.56156929451679e-7,NA,NA,NA
Phvul.002G044100.2,NA,NA,2.44712320693111e-26,NA,4.08194263647041e-9,NA,NA
Phvul.002G046200.1,NA,NA,NA,NA,2.56362510385013e-9,NA,NA
Phvul.002G046800.1,1.24812932698172e-10,0.00189176475985488,NA,NA,1.11958434988274e-9,NA,4.3007082925118e-37
Phvul.002G047700.1,NA,NA,2.1786028356956e-12,NA,0.00244410537727379,NA,NA
Phvul.002G048100.1,NA,NA,0.0396263325729629,NA,0.00736476623254364,NA,NA
Phvul.002G048400.1,0.0015983278652572,NA,NA,NA,NA,NA,1.32016056671556e-6
Phvul.002G049000.1,4.79096696167182e-11,2.67659612754151e-5,5.88506511141036e-22,NA,2.26545502857707e-12,NA,7.68692884770252e-18
Phvul.002G049700.1,NA,NA,1.79449494208904e-44,NA,1.26796990097803e-29,NA,NA
Phvul.002G050700.1,0.0366887514603653,NA,2.33007111508604e-13,NA,NA,NA,NA
Phvul.002G051000.1,NA,NA,0.00214206958875969,NA,NA,NA,NA
Phvul.002G054000.1,NA,0.0115138707089878,0.00228344808640113,NA,0.00781790738954708,NA,NA
Phvul.002G055600.1,NA,NA,7.33530242515474e-43,NA,6.22693725130339e-14,NA,NA
Phvul.002G056300.1,NA,NA,2.52840766599986e-34,NA,3.16429683196298e-4,NA,NA
Phvul.002G056700.1,NA,0.0342634390699002,NA,NA,NA,NA,NA
Phvul.002G058900.1,NA,NA,3.02191705040128e-12,NA,NA,NA,0.00533778556672994
Phvul.002G058950.1,NA,NA,NA,NA,1.18543416543048e-16,NA,NA
Phvul.002G060000.1,1.27534171255606e-8,0.00969901952309982,NA,0.0189672374850112,NA,NA,6.72856749661527e-9
Phvul.002G060200.1,NA,NA,7.03015220797848e-6,NA,NA,NA,NA
Phvul.002G060750.1,NA,NA,NA,NA,NA,NA,0.00554905982704293
Phvul.002G061300.1,NA,NA,NA,NA,0.0285942501429766,NA,0.00130166871915903
Phvul.002G061900.1,NA,NA,9.12504835922864e-5,NA,0.00289459082156876,NA,NA
Phvul.002G062000.1,3.41814471062947e-5,9.93876205015074e-5,NA,NA,NA,NA,2.05978411455832e-4
Phvul.002G062900.1,NA,NA,NA,NA,NA,NA,0.0168454471813376
Phvul.002G064500.2,0.020156223027224,0.00141858015473698,NA,NA,NA,NA,NA
Phvul.002G066800.1,NA,NA,1.0675822617248e-35,NA,6.4261329309619e-7,NA,NA
Phvul.002G067214.1,NA,NA,NA,NA,NA,NA,0.0167260126133242
Phvul.002G068114.1,NA,NA,NA,NA,7.35115549171788e-4,NA,NA
Phvul.002G068300.1,NA,NA,NA,NA,NA,2.31908338298539e-5,NA
Phvul.002G068500.2,0.00451675922885826,NA,9.80233632972032e-6,NA,5.89755772842833e-4,1.31594329154267e-7,NA
Phvul.002G071000.1,NA,NA,NA,4.07173904367547e-4,2.41452729470484e-7,NA,NA
Phvul.002G072000.1,NA,NA,6.59377887400261e-12,NA,NA,NA,NA
Phvul.002G072300.1,NA,NA,NA,NA,2.08548267650644e-4,NA,NA
Phvul.002G073300.1,NA,NA,0.00200490988222376,NA,0.00427466374332832,NA,NA
Phvul.002G073500.1,NA,NA,NA,NA,NA,NA,0.0284751683737738
Phvul.002G074000.1,NA,NA,NA,NA,0.00233201420175804,NA,NA
Phvul.002G074400.1,NA,NA,NA,NA,0.00139716114040349,NA,NA
Phvul.002G075000.1,NA,NA,0.00457759417026564,NA,NA,NA,NA
Phvul.002G075200.1,NA,NA,6.56590481780153e-4,NA,NA,NA,NA
Phvul.002G076600.1,NA,NA,NA,NA,NA,4.71311724918001e-8,NA
Phvul.002G079700.1,NA,NA,0.00198874566649874,NA,NA,NA,NA
Phvul.002G080000.1,NA,NA,0.0128883283569554,NA,NA,NA,NA
Phvul.002G082200.1,NA,NA,NA,NA,NA,0.0168288378392911,NA
Phvul.002G082800.1,NA,NA,1.34274036240949e-18,NA,NA,NA,NA
Phvul.002G084100.1,NA,NA,7.73385615421015e-10,NA,4.46285103362475e-8,NA,NA
Phvul.002G084300.2,1.12648209588623e-13,NA,NA,NA,NA,NA,NA
Phvul.002G084600.1,NA,NA,0.00313979926049018,NA,NA,NA,0.00868863899787745
Phvul.002G085400.1,NA,NA,NA,NA,NA,NA,0.00203839198188712
Phvul.002G086000.1,NA,NA,0.00407637206221192,NA,2.16348578152274e-4,NA,NA
Phvul.002G089700.1,NA,0.00156275821767399,NA,NA,NA,NA,6.44692329536524e-5
Phvul.002G092200.1,2.79473600314248e-9,NA,NA,NA,NA,NA,NA
Phvul.002G092300.1,5.65462852601384e-7,0.00326257916662674,1.5688060501817e-6,NA,NA,NA,2.50734262448348e-6
Phvul.002G093000.1,NA,NA,3.89501967100674e-7,NA,NA,NA,NA
Phvul.002G094000.1,NA,NA,5.05900620965482e-24,NA,1.9371472711485e-4,NA,NA
Phvul.002G094100.1,NA,NA,NA,NA,NA,NA,6.4051226174807e-5
Phvul.002G096500.1,NA,NA,NA,NA,NA,7.33480461117075e-6,NA
Phvul.002G099000.3,NA,NA,8.65633926125698e-26,NA,1.15554239265412e-6,NA,NA
Phvul.002G099700.1,3.07569846080829e-20,3.33102455511602e-4,6.09136427908779e-7,NA,NA,6.745271468899e-8,1.99605427193194e-22
Phvul.002G100001.1,1.07516908003551e-6,0.0268558081989879,NA,NA,NA,NA,5.12558557966534e-7
Phvul.002G100200.4,NA,NA,0.00203960378697568,NA,NA,NA,NA
Phvul.002G100300.1,NA,NA,4.95520496682605e-4,NA,0.0115297445551854,NA,NA
Phvul.002G100501.1,NA,NA,NA,NA,2.97222355206824e-15,NA,NA
Phvul.002G103200.1,NA,0.0224019735623744,6.41525059732937e-13,NA,NA,NA,NA
Phvul.002G107100.2,2.20805974059145e-4,0.00452012251398513,NA,NA,0.0175437518537217,NA,1.68637131949254e-37
Phvul.002G107700.1,4.19495967939283e-10,2.67498509338653e-5,NA,NA,NA,3.31790416955181e-6,4.60208953240294e-6
Phvul.002G107900.1,NA,NA,NA,NA,NA,NA,1.57846416867906e-9
Phvul.002G108600.1,1.73559962553225e-10,0.00233365721225999,NA,NA,NA,NA,NA
Phvul.002G108800.1,NA,NA,4.97123560797284e-8,NA,0.00113921843154843,NA,NA
Phvul.002G110800.1,1.68490046067692e-17,NA,7.1005918398112e-32,NA,NA,1.72818055027728e-19,NA
Phvul.002G111100.1,0.00649680484793256,NA,NA,NA,NA,NA,NA
Phvul.002G111200.2,NA,NA,2.95615325234961e-23,NA,9.56998743757254e-11,NA,NA
Phvul.002G111900.1,NA,NA,NA,NA,1.02987516746764e-4,NA,NA
Phvul.002G112500.1,NA,3.33102455511602e-4,4.61598863208441e-37,NA,NA,NA,NA
Phvul.002G112600.1,4.84910502067602e-8,0.0355857763406068,NA,NA,NA,NA,2.89632039612853e-14
Phvul.002G112800.1,1.14096813992116e-18,7.81493849247487e-9,NA,NA,NA,NA,1.38375773934901e-40
Phvul.002G114100.1,NA,NA,NA,NA,NA,NA,0.00941217818401605
Phvul.002G116500.1,NA,NA,0.00379675073788461,NA,NA,NA,NA
Phvul.002G117200.1,NA,NA,3.86349445209799e-30,NA,1.74727292925839e-6,NA,NA
Phvul.002G117700.1,2.96423587874365e-23,0.0068303304184704,2.12056138155713e-280,NA,2.69473635639427e-64,NA,5.35367513896578e-25
Phvul.002G118000.1,8.70190584463052e-7,NA,NA,NA,NA,NA,NA
Phvul.002G119300.1,NA,NA,NA,NA,NA,9.37156322567082e-8,NA
Phvul.002G120000.1,NA,NA,NA,NA,NA,1.58095485330175e-11,NA
Phvul.002G121000.1,NA,NA,NA,NA,3.51940650238593e-6,NA,NA
Phvul.002G121200.1,1.32248871165814e-7,NA,2.02079490657798e-18,NA,4.79866931005303e-5,NA,NA
Phvul.002G123100.1,NA,NA,NA,NA,NA,0.0341218404297681,NA
Phvul.002G123900.2,NA,2.24124406435323e-4,NA,NA,4.72024031350128e-6,NA,NA
Phvul.002G124700.1,NA,NA,NA,0.00188731493981637,NA,NA,NA
Phvul.002G127100.1,NA,NA,5.75218388655904e-34,NA,0.0262337697504138,NA,NA
Phvul.002G132200.2,NA,NA,NA,NA,0.0018834883042563,NA,NA
Phvul.002G132800.1,NA,NA,0.0228634090561403,NA,NA,NA,NA
Phvul.002G133600.1,NA,4.80590664604138e-5,NA,NA,NA,NA,NA
Phvul.002G133900.2,0.0165364735676499,NA,NA,NA,NA,NA,NA
Phvul.002G134700.1,NA,3.97108067601395e-4,NA,NA,NA,NA,NA
Phvul.002G135900.1,NA,NA,4.43500612936667e-12,NA,NA,NA,NA
Phvul.002G137000.1,NA,NA,NA,NA,NA,0.00489399785363407,NA
Phvul.002G139200.1,NA,6.51979725308447e-4,NA,NA,NA,NA,NA
Phvul.002G140000.1,1.60197697644147e-21,5.83375321450066e-8,NA,NA,NA,NA,6.98906007269074e-54
Phvul.002G143866.1,NA,NA,1.66081421148454e-9,NA,NA,NA,7.03814851739162e-8
Phvul.002G144600.1,NA,NA,NA,NA,NA,NA,4.84838801019634e-5
Phvul.002G144800.1,NA,NA,7.62086449507779e-24,NA,2.71691529841871e-15,NA,NA
Phvul.002G145600.2,NA,0.0195187569062257,NA,NA,NA,6.60573170198265e-5,NA
Phvul.002G145700.2,NA,NA,3.21402443023928e-6,NA,NA,NA,NA
Phvul.002G148700.1,4.62021407409572e-8,0.0198717102292098,NA,NA,1.24524303934729e-10,NA,2.75860031206337e-13
Phvul.002G149800.1,3.91424763032844e-8,NA,NA,NA,NA,NA,NA
Phvul.002G150200.1,NA,NA,8.70044520809617e-8,NA,0.00215960942164612,NA,NA
Phvul.002G152000.1,NA,NA,NA,NA,NA,0.0337244088255442,NA
Phvul.002G153900.1,4.80873322348367e-5,NA,NA,NA,NA,3.13422900226675e-8,6.68276132755275e-8
Phvul.002G154500.1,NA,NA,NA,NA,NA,0.0197583229565477,NA
Phvul.002G154600.1,NA,NA,1.81044046211327e-30,NA,4.23257983805482e-6,NA,NA
Phvul.002G155300.2,7.7640103893801e-11,NA,NA,NA,NA,NA,NA
Phvul.002G155400.1,NA,0.0174534066736454,NA,NA,NA,NA,1.09101688864613e-5
Phvul.002G155500.1,NA,NA,NA,NA,0.00997086537272423,NA,NA
Phvul.002G155800.1,NA,9.98721946425634e-4,NA,NA,NA,NA,NA
Phvul.002G156500.1,7.09993975819727e-5,NA,NA,NA,NA,NA,NA
Phvul.002G156600.1,NA,NA,NA,NA,0.00382882275161639,NA,NA
Phvul.002G158300.2,NA,NA,3.47920025329894e-5,NA,NA,NA,NA
Phvul.002G158600.1,NA,NA,2.63740777178528e-4,NA,NA,NA,0.013481592707389
Phvul.002G158800.2,NA,NA,NA,NA,0.0283608035893975,NA,NA
Phvul.002G159700.1,NA,NA,NA,NA,0.0452464703589086,NA,NA
Phvul.002G160100.1,2.39163266326466e-6,4.28809747759222e-7,NA,NA,NA,NA,6.96468257882556e-22
Phvul.002G163700.1,NA,0.00208298703191669,NA,NA,NA,NA,NA
Phvul.002G164700.1,NA,0.0257343752461417,3.95679393326737e-69,NA,3.05281147820166e-24,NA,NA
Phvul.002G165700.1,NA,NA,6.77172018119963e-29,NA,2.02224867156044e-28,NA,NA
Phvul.002G165800.1,NA,NA,2.50842808009534e-5,NA,NA,NA,NA
Phvul.002G166100.1,NA,NA,2.05795967094218e-70,NA,2.26306197496056e-4,NA,NA
Phvul.002G168000.1,NA,NA,NA,NA,NA,8.39995962060341e-8,NA
Phvul.002G168300.1,NA,1.95211214005848e-5,NA,NA,NA,NA,NA
Phvul.002G170200.1,9.09271002208122e-28,4.91838016576954e-4,NA,NA,NA,NA,1.02751610361577e-36
Phvul.002G170600.1,0.0242122499651611,NA,NA,NA,NA,0.0395619314766651,NA
Phvul.002G170800.1,1.62352285858193e-5,9.15196194430648e-5,NA,NA,7.69531338495121e-10,NA,2.81304247638359e-8
Phvul.002G171500.1,0.0482880755105114,NA,NA,NA,NA,3.30870091666697e-11,NA
Phvul.002G174500.1,1.33966268086111e-6,0.00680488623265237,NA,NA,6.80644792769239e-17,NA,3.39931287826401e-24
Phvul.002G174600.1,NA,0.00498742348179956,NA,NA,1.69634941323901e-18,NA,9.93870380366157e-24
Phvul.002G175900.1,NA,0.00209867246977649,1.61340586221828e-4,NA,NA,NA,NA
Phvul.002G177800.1,NA,0.0333236498898102,NA,NA,NA,NA,1.7133799122342e-16
Phvul.002G180800.1,NA,NA,NA,NA,0.00204512427568751,NA,NA
Phvul.002G180900.1,NA,NA,NA,NA,0.00116178216534929,NA,NA
Phvul.002G181150.1,NA,NA,2.25011258604589e-15,NA,4.44017691183694e-12,NA,NA
Phvul.002G181200.1,NA,NA,NA,NA,NA,7.75129041781915e-4,1.59769345309676e-4
Phvul.002G183900.2,NA,NA,4.27890531655011e-7,NA,NA,NA,NA
Phvul.002G185300.1,NA,NA,NA,NA,NA,NA,8.30280192488241e-18
Phvul.002G185400.1,NA,NA,NA,NA,0.0189480120177894,NA,NA
Phvul.002G185800.1,0.00418444861199978,NA,NA,NA,NA,NA,1.65980776936192e-6
Phvul.002G186600.1,NA,NA,5.56749333299101e-4,NA,0.0376077758479433,NA,NA
Phvul.002G187700.1,NA,NA,NA,NA,7.965982399231e-4,NA,NA
Phvul.002G189000.1,NA,NA,3.65822829015754e-114,NA,NA,NA,0.00217783837738295
Phvul.002G189400.1,NA,NA,2.14566335650276e-11,NA,9.73707271176055e-9,NA,NA
Phvul.002G195100.1,1.23672183125602e-4,NA,NA,NA,NA,NA,2.42603637325699e-7
Phvul.002G195600.1,NA,NA,1.10863379717634e-5,NA,NA,NA,NA
Phvul.002G195800.1,NA,NA,4.13006783006787e-5,NA,NA,NA,NA
Phvul.002G196000.1,NA,NA,0.00363094711678035,NA,NA,NA,0.00151445505077712
Phvul.002G196200.1,NA,1.82343949485276e-6,NA,0.00439607453467805,2.78971456480476e-22,NA,NA
Phvul.002G196400.1,NA,NA,NA,NA,NA,NA,0.00568387156242796
Phvul.002G197800.1,0.0249605364952462,NA,NA,NA,NA,NA,NA
Phvul.002G199300.1,3.32587070554904e-7,NA,NA,NA,NA,NA,NA
Phvul.002G199600.1,NA,NA,NA,0.0386015876129036,0.00838508543241257,NA,NA
Phvul.002G199700.1,NA,NA,2.8123871225825e-11,NA,0.0125702855505079,NA,NA
Phvul.002G199800.1,NA,NA,NA,NA,NA,0.0125059685719601,NA
Phvul.002G200600.1,NA,NA,4.98251575035475e-4,NA,NA,NA,NA
Phvul.002G201600.1,NA,NA,3.24159273095083e-8,NA,0.00183697581458876,NA,NA
Phvul.002G201700.1,NA,0.00268463128773135,1.67851385819985e-5,0.0492715313129915,0.00939631313352264,NA,NA
Phvul.002G204400.1,NA,NA,NA,NA,1.86983136734537e-10,NA,NA
Phvul.002G204800.1,NA,NA,3.76370208827616e-7,NA,7.45807354289694e-13,NA,NA
Phvul.002G205000.1,NA,NA,NA,NA,NA,4.79055092438688e-4,NA
Phvul.002G205100.1,0.00249929268451517,NA,NA,NA,NA,0.00128475086419156,4.9593477114612e-7
Phvul.002G205200.1,0.00880048774949208,NA,0.00907729673957545,NA,NA,NA,9.74593779999405e-6
Phvul.002G207300.1,NA,NA,1.41619839805739e-35,NA,1.74243627160022e-16,NA,NA
Phvul.002G209200.1,NA,NA,4.99860469218204e-41,NA,NA,NA,NA
Phvul.002G209400.1,3.01903264195404e-4,NA,NA,NA,NA,NA,NA
Phvul.002G209500.1,0.00951666331055421,NA,NA,NA,NA,NA,NA
Phvul.002G209600.1,6.04595847905358e-10,NA,2.29001683954914e-29,NA,NA,NA,1.16391429043381e-13
Phvul.002G210500.1,NA,0.0490155574894019,NA,NA,NA,NA,NA
Phvul.002G211700.2,NA,NA,NA,NA,4.11738164505772e-5,NA,NA
Phvul.002G214300.1,NA,NA,NA,NA,NA,0.0209853434581417,NA
Phvul.002G216400.1,2.18155653049022e-25,NA,NA,NA,NA,NA,1.90466024477206e-27
Phvul.002G217400.1,NA,NA,6.87545099372286e-23,NA,0.00194337358990897,NA,NA
Phvul.002G218300.1,0.0034985508983923,0.0185707917255926,5.0647020348529e-24,NA,0.0177864422527481,NA,NA
Phvul.002G219600.1,NA,NA,NA,NA,0.0278458926272922,NA,NA
Phvul.002G221200.1,NA,0.00405980815863054,NA,NA,NA,NA,NA
Phvul.002G221700.1,NA,NA,NA,NA,0.0213181129148081,NA,NA
Phvul.002G223400.1,NA,NA,6.63710309433164e-17,NA,NA,NA,NA
Phvul.002G223500.1,NA,NA,NA,NA,4.26470822954095e-5,NA,NA
Phvul.002G224800.1,NA,NA,2.24603369452104e-22,NA,1.21025320230943e-4,NA,NA
Phvul.002G226700.1,NA,NA,NA,NA,4.26638011675208e-5,NA,NA
Phvul.002G230300.3,0.00719828273668134,2.52001449298265e-6,NA,NA,NA,NA,5.50183494220247e-8
Phvul.002G231300.1,NA,NA,4.68445942083924e-4,NA,0.00741041936676243,NA,NA
Phvul.002G231400.1,0.0107745712784246,0.00149036931451195,8.70424929006175e-10,NA,NA,3.52477392950574e-14,8.57377121967208e-6
Phvul.002G231500.1,2.00109258496551e-4,5.5040729197467e-6,2.53436896346062e-8,NA,NA,1.1496496073291e-17,NA
Phvul.002G231600.1,2.59172275676007e-5,NA,8.14337139350888e-5,NA,NA,0.0494845749359251,6.70061158032864e-4
Phvul.002G231700.1,0.0262962625024036,0.00158534589487152,6.06756696825843e-8,NA,NA,2.00928132310426e-4,NA
Phvul.002G231800.1,0.0322760695864174,2.15776149034364e-6,6.1995699372062e-6,NA,NA,5.67891431826579e-12,NA
Phvul.002G233800.1,NA,5.03748005618627e-9,1.30538157152394e-27,NA,NA,NA,NA
Phvul.002G235700.1,9.66410697150878e-13,NA,NA,NA,NA,NA,1.80875248609908e-11
Phvul.002G238400.1,1.68002216808451e-9,0.00222061058267144,NA,NA,NA,NA,1.3041338886863e-15
Phvul.002G239300.1,NA,NA,NA,NA,2.212431688445e-6,NA,NA
Phvul.002G239400.1,NA,NA,NA,NA,6.78732887006657e-4,NA,NA
Phvul.002G240200.1,3.43889681393428e-5,NA,NA,NA,0.00736824068332608,0.00382931932586799,8.18452967003094e-4
Phvul.002G240700.1,NA,NA,6.89827393787873e-6,NA,1.0475900885117e-10,NA,NA
Phvul.002G240800.1,NA,NA,6.14706272770758e-4,NA,1.32349067150062e-5,NA,NA
Phvul.002G241300.1,NA,NA,NA,NA,2.17015535833057e-15,NA,6.47384105903373e-7
Phvul.002G241400.1,2.97678827320332e-23,4.39040948054924e-5,5.39322078515179e-198,NA,1.3855728984011e-57,NA,1.28147944487924e-38
Phvul.002G241600.1,0.026655178247334,NA,3.9714513546145e-4,NA,0.0397511523626932,4.67861271484236e-4,5.94983938971318e-5
Phvul.002G241700.1,0.00790047919789842,NA,NA,NA,1.53011592352727e-4,NA,NA
Phvul.002G242200.1,0.0125562805976623,NA,NA,NA,NA,NA,NA
Phvul.002G242900.1,NA,7.4228561883396e-4,NA,NA,NA,NA,0.0038446796618491
Phvul.002G244900.1,1.00438473890127e-14,3.93665216101166e-25,9.78115307894316e-18,NA,4.57816866603017e-6,1.65788634725782e-8,1.21277591137743e-39
Phvul.002G245000.2,NA,NA,0.00105776275185886,NA,NA,NA,NA
Phvul.002G246000.1,NA,NA,2.92116875193171e-12,NA,1.4000779217681e-6,NA,NA
