GeneID,log2FC,padj,tabla_origen
Phvul.004G025900.1,1.67442493962535,6.5786036179498e-9,ox
Phvul.010G154100.1,1.67373022866542,2.76891639730754e-26,ox
Phvul.003G081900.1,1.67172310649626,6.54433284174147e-6,ox
Phvul.009G068200.1,1.67006850715773,4.49087172201848e-27,ox
Phvul.010G123600.1,1.66823712409353,6.14599583243557e-15,ox
Phvul.008G092800.1,1.66773137092363,2.19489297047661e-4,ox
Phvul.009G192501.1,1.6657160702072,5.14168411351622e-8,ox
Phvul.010G009200.1,1.66548004433056,1.25444955962844e-40,ox
Phvul.005G024800.1,1.6600390742003,3.10261932036078e-11,ox
Phvul.008G150800.1,1.65953537164825,4.62153817112955e-8,ox
Phvul.002G281600.1,1.65608070590573,2.84523185324378e-4,ox
Phvul.010G070800.1,1.65132694323846,2.34968276344629e-12,ox
Phvul.002G323712.1,1.65128769521665,4.32414378839945e-97,ox
Phvul.004G096500.1,1.64441964826538,4.73079513010626e-16,ox
Phvul.007G134700.1,1.64358345610219,4.36528706072751e-71,ox
Phvul.002G332100.1,1.6425471069348,3.55251772952903e-6,ox
Phvul.008G159700.1,1.63979547320789,1.0914341335828e-10,ox
Phvul.008G156900.1,1.63454562654797,2.40600397028659e-23,ox
Phvul.005G077500.1,1.63127498316015,1.85347785340469e-11,ox
Phvul.001G236500.1,1.62971490057402,7.88743601994481e-24,ox
Phvul.008G176900.1,1.62629607006195,1.34543086751408e-29,ox
Phvul.010G130000.1,1.61409281589095,0.0068806287796866,ox
Phvul.006G048100.1,1.61049458070734,1.30853016136839e-19,ox
Phvul.011G195400.1,1.60796444664358,1.20078694078452e-4,ox
Phvul.010G029600.1,1.6067943840307,2.17379227335853e-13,ox
Phvul.011G198200.1,1.60665263531441,6.45756676815645e-5,ox
Phvul.003G143266.1,1.60636858401315,1.31070381151249e-16,ox
Phvul.008G161000.1,1.6022618749382,2.50976084023198e-11,ox
Phvul.001G186900.1,1.60132514046977,0.00118448870434386,ox
Phvul.003G189000.1,1.6001647502416,4.49353531618202e-16,ox
Phvul.005G015800.1,1.59937456587015,6.30175038431586e-66,ox
Phvul.L007043.1,1.5985871088481,3.45413218724922e-26,ox
Phvul.007G251200.1,1.59850793384414,3.40746283071868e-54,ox
Phvul.L001732.1,1.59844132927048,3.86754253668274e-12,ox
Phvul.008G207700.1,1.59733780403815,1.33871950497149e-8,ox
Phvul.011G157500.1,1.59425542808881,2.28538822931802e-6,ox
Phvul.005G151800.1,1.591670690663,9.88403333375981e-6,ox
Phvul.007G080400.1,1.58962602248099,0.00763559230988386,ox
Phvul.007G067800.1,1.58607458274426,2.60404084637571e-52,ox
Phvul.005G079733.1,1.5853792439342,2.99713001531542e-4,ox
Phvul.004G025800.2,1.57990148099921,2.94323631042334e-52,ox
Phvul.009G007900.1,1.5763833964244,1.0398818991229e-37,ox
Phvul.011G070900.1,1.5755744978432,1.0065560497146e-40,ox
Phvul.001G090400.1,1.5736218155706,1.98595563573362e-37,ox
Phvul.004G014100.1,1.57355315724641,2.5434838872659e-15,ox
Phvul.002G144800.1,1.57292513089812,7.62086449507779e-24,ox
Phvul.009G041600.1,1.57171381121519,1.918984473876e-41,ox
Phvul.011G194501.1,1.5694997668909,8.85578885011083e-5,ox
Phvul.002G005300.1,1.56754015428566,1.91079170119576e-64,ox
Phvul.009G156300.1,1.56653617581449,1.16422086052879e-23,ox
Phvul.003G095700.1,1.55245187776455,9.08898609288668e-45,ox
Phvul.007G135900.1,1.55220749388542,8.46028664894107e-79,ox
Phvul.008G029400.1,1.54937907545648,8.54423936919953e-16,ox
Phvul.006G033300.1,1.54309003987995,0.00619807986404009,ox
Phvul.008G245600.1,1.54253068706555,6.36505084364865e-53,ox
Phvul.001G145600.1,1.54161624047166,3.29139185569808e-62,ox
Phvul.010G031100.1,1.54018951449955,5.16671614583389e-27,ox
Phvul.005G106500.1,1.53875746516484,0.00341465211606753,ox
Phvul.003G011800.1,1.5371791337057,6.95956944551555e-30,ox
Phvul.008G058800.1,1.53410172093671,0.00659039624754513,ox
Phvul.006G190400.1,1.53269231292173,5.65674296597439e-52,ox
Phvul.002G271900.2,1.53008593438751,0.00393091147748671,ox
Phvul.009G187800.1,1.5280960860959,5.75401122855242e-94,ox
Phvul.005G067600.2,1.52760785957208,0.0129481816041836,ox
Phvul.006G192400.1,1.52670536000148,1.60799859869296e-24,ox
Phvul.010G019350.1,1.52568112180676,4.22043730261848e-6,ox
Phvul.009G120500.1,1.5227878081311,6.20899601460695e-17,ox
Phvul.007G081600.1,1.51917993727141,8.89278340544685e-44,ox
Phvul.008G118700.1,1.51702035727359,2.05246871954887e-4,ox
Phvul.006G043100.1,1.51036517304703,7.60778439888429e-47,ox
Phvul.009G066920.1,1.51026184443453,3.39546101123203e-38,ox
Phvul.006G147300.1,1.50968766543636,9.69641572725794e-4,ox
Phvul.003G004700.1,1.50910783926266,0.00159940435816961,ox
Phvul.009G256400.1,1.50894107867151,2.41955952950433e-24,ox
Phvul.008G151300.1,1.50609231849952,0.0075984767590638,ox
Phvul.003G164900.1,1.50518188506424,2.83476645451932e-26,ox
Phvul.011G016300.1,1.50481476040355,1.9898633714484e-50,ox
Phvul.008G245300.1,1.49657355649823,5.51608668579745e-10,ox
Phvul.005G053900.1,1.49561634404238,9.6619547566097e-88,ox
Phvul.008G147400.1,1.49530303289876,0.00182532984315153,ox
Phvul.009G192401.1,1.49184641561912,1.25433323137243e-11,ox
Phvul.006G014800.1,1.49024337370786,5.05462148382838e-5,ox
Phvul.011G048700.2,1.48894771608634,4.11510741622297e-55,ox
Phvul.011G044600.1,1.48647048487755,0.00133751654102475,ox
Phvul.009G247200.1,1.48310386762969,9.62848803019481e-6,ox
Phvul.005G077400.1,1.48302523325791,3.15546553915763e-17,ox
Phvul.004G122750.1,1.48193205221311,7.05449580775348e-6,ox
Phvul.004G013000.1,1.48156741933206,1.84379223280352e-24,ox
Phvul.002G035800.1,1.4806913768755,1.67651757858847e-11,ox
Phvul.007G125500.1,1.48040774464695,7.92782129579921e-8,ox
Phvul.001G044700.1,1.46454228069336,2.086248467333e-4,ox
Phvul.009G088450.1,1.46381239402134,8.89711036311947e-41,ox
Phvul.002G302100.1,1.46379021398471,0.00852176466788967,ox
Phvul.006G196200.2,1.45877957059971,2.54576762859734e-52,ox
Phvul.002G175900.1,1.45653846231241,1.61340586221828e-4,ox
Phvul.011G151800.2,1.45645223986953,6.78167811947842e-8,ox
Phvul.004G095200.1,1.45514770264285,4.4717568672254e-9,ox
Phvul.003G025100.1,1.45406070338593,5.76445717278612e-11,ox
Phvul.011G076900.1,1.45340342641346,0.01016362562918,ox
Phvul.002G049700.1,1.45330940397976,1.79449494208904e-44,ox
Phvul.010G159400.1,1.45302877973494,5.92072871692991e-7,ox
Phvul.005G177400.1,1.4528103496651401,3.92633245362914e-4,ox
Phvul.001G209600.1,1.45188110230194,4.98869258305183e-39,ox
Phvul.002G164700.1,1.44897979654441,3.95679393326737e-69,ox
Phvul.003G201400.2,1.44856440202752,5.85737855603084e-17,ox
Phvul.006G198300.1,1.44332479438511,4.15602527144916e-44,ox
Phvul.005G038100.1,1.44329858901801,4.6652600715609e-13,ox
Phvul.003G268600.2,1.44322745922882,3.1951527317756e-48,ox
Phvul.002G231300.1,1.44276270580326,4.68445942083924e-4,ox
Phvul.006G122100.2,1.44272665734932,3.07771640056114e-4,ox
Phvul.010G019701.1,1.43828830930468,1.15035565795592e-4,ox
Phvul.003G053900.1,1.43769991317695,1.3312390355982e-72,ox
Phvul.002G306000.1,1.43701445990203,0.00617728962114115,ox
Phvul.011G200400.1,1.4369016787742,4.66671893934391e-42,ox
Phvul.003G179700.1,1.43624870309643,0.00967750117850108,ox
Phvul.010G014800.2,1.43587311701613,6.73725333671514e-71,ox
Phvul.003G203400.1,1.43500184962631,0.00113106482722533,ox
Phvul.008G237000.1,1.43360267306115,1.74802128652322e-8,ox
Phvul.006G185000.1,1.42929028180659,4.4338363099753e-42,ox
Phvul.006G205400.2,1.42687790670372,4.35262940727804e-33,ox
Phvul.006G212500.1,1.42438551376826,3.1113102737046e-32,ox
Phvul.006G091400.1,1.41989282890271,0.00639811127862385,ox
Phvul.005G078000.1,1.419350351172,1.04185531971326e-4,ox
Phvul.007G050300.1,1.41683360715394,7.67843440841193e-8,ox
Phvul.009G152500.1,1.41488510643958,6.4642595538829e-5,ox
Phvul.009G061450.1,1.4147379640624,0.0153139856754472,ox
Phvul.011G089800.1,1.41372352747308,1.56269508347037e-25,ox
Phvul.001G122700.1,1.4133041686786,0.00765283520079184,ox
Phvul.008G245000.1,1.40936132798357,0.00520282519394056,ox
Phvul.008G268900.3,1.40889955360748,8.73666394140316e-6,ox
Phvul.004G112400.2,1.40779630106618,0.00770369317514991,ox
Phvul.009G068100.1,1.39920076216542,1.13308247985531e-66,ox
Phvul.008G115800.1,1.39719431442189,6.57450113968236e-21,ox
Phvul.008G243200.1,1.39685105828415,7.3553723692772e-65,ox
Phvul.011G042900.1,1.39544236438063,0.0129363974057053,ox
Phvul.011G148600.1,1.39496420009943,4.51010853069818e-5,ox
Phvul.006G201200.1,1.39312172748354,2.3112480377034e-50,ox
Phvul.004G135400.1,1.39246798145521,3.70733725165898e-4,ox
Phvul.008G225900.1,1.39008273839285,3.44789566663327e-4,ox
Phvul.001G136900.1,1.38975678986622,8.89800096491331e-4,ox
Phvul.010G027450.1,1.38878858169348,1.97447463096762e-10,ox
Phvul.011G179600.4,1.38823439628764,4.00960884771847e-27,ox
Phvul.010G127500.1,1.38637074521437,3.89421638501505e-7,ox
Phvul.007G018600.1,1.38559808412926,3.98550298129421e-59,ox
Phvul.009G230700.1,1.3808081899137,1.61033687221908e-32,ox
Phvul.003G068200.1,1.37951010762873,5.41696616024599e-10,ox
Phvul.011G071000.1,1.37920599237963,9.89510281387062e-22,ox
Phvul.003G119900.1,1.37813958592357,7.14155406647955e-4,ox
Phvul.003G064700.1,1.37231167900627,1.65668403946598e-11,ox
Phvul.009G080000.1,1.37071192994144,4.46585507940025e-6,ox
Phvul.009G130600.1,1.36937762568949,5.65999573258406e-36,ox
Phvul.006G207600.1,1.36805259872437,5.86353928624193e-29,ox
Phvul.006G088700.1,1.36441885180939,4.24400583306091e-27,ox
Phvul.006G112600.1,1.3641823920428,7.46402308473112e-5,ox
Phvul.010G029201.1,1.36299517467933,6.08795653386702e-23,ox
Phvul.001G042100.1,1.36260902027859,9.81800617359017e-5,ox
Phvul.L000770.1,1.3601938455482,1.51562608325936e-14,ox
Phvul.002G303500.1,1.3588070473993,8.5006130237239e-19,ox
