GeneID,log2FC,padj,tabla_origen
Phvul.010G140900.1,1.45336154576525,6.60296461931369e-4,ox_lp
Phvul.006G048100.1,1.45016344213874,2.28971957779627e-8,ox_lp
Phvul.009G068000.1,1.44962984544797,1.15139878203323e-12,ox_lp
Phvul.002G019300.1,1.44935809880242,0.0462334698649214,ox_lp
Phvul.002G196200.1,1.44707880151087,2.78971456480476e-22,ox_lp
Phvul.L001769.1,1.44613650120155,6.69863323510009e-5,ox_lp
Phvul.008G243200.1,1.44612562590277,6.23976079098449e-39,ox_lp
Phvul.003G064700.1,1.44594334916405,5.23790109851748e-7,ox_lp
Phvul.009G046400.1,1.43990214302215,8.51347598892086e-4,ox_lp
Phvul.001G208400.1,1.43979630532229,4.80971489736937e-4,ox_lp
Phvul.004G129400.1,1.43975660105541,1.924348947732e-4,ox_lp
Phvul.003G053900.1,1.43781970844443,8.51340603643374e-30,ox_lp
Phvul.003G278300.1,1.4340261736857,1.25193357990924e-27,ox_lp
Phvul.001G153200.1,1.43366692770801,8.90543921728356e-5,ox_lp
Phvul.003G123632.1,1.4319354617367,3.61327368528113e-5,ox_lp
Phvul.L009643.1,1.42998557163398,9.66485415498247e-8,ox_lp
Phvul.004G071800.1,1.4212287668085,2.75396870263199e-6,ox_lp
Phvul.006G113100.2,1.41888580040968,0.0440398807568127,ox_lp
Phvul.006G092100.1,1.41757765714218,6.78634363276608e-19,ox_lp
Phvul.008G156900.1,1.41503976307161,6.36242419456252e-6,ox_lp
Phvul.006G071600.1,1.41367672462223,3.52116971126995e-4,ox_lp
Phvul.001G039800.1,1.41227940678529,3.1270775691942e-4,ox_lp
Phvul.001G092800.1,1.41196170010148,1.67790034253689e-37,ox_lp
Phvul.006G084900.3,1.40958869557555,1.96278015946659e-4,ox_lp
Phvul.006G212500.1,1.40915053229533,9.12851305025535e-8,ox_lp
Phvul.003G109600.1,1.40763151568832,0.0269442148900488,ox_lp
Phvul.010G085100.1,1.40561506587618,0.00509541546551616,ox_lp
Phvul.011G151800.2,1.40492260897089,0.00285944576509123,ox_lp
Phvul.005G006000.1,1.39730310284082,7.67633340485655e-4,ox_lp
Phvul.002G061300.1,1.39449888646449,0.0285942501429766,ox_lp
Phvul.004G154700.1,1.3906959072644,7.7128156568202e-7,ox_lp
Phvul.001G206900.1,1.39022789103777,5.81776248001582e-5,ox_lp
Phvul.001G210300.1,1.38956087019566,0.0342864811885034,ox_lp
Phvul.002G318000.1,1.38645169128893,0.0439164795080555,ox_lp
Phvul.001G075800.2,1.38381977596127,6.27417095813566e-6,ox_lp
Phvul.001G145600.1,1.38149643932376,7.9210829411796e-10,ox_lp
Phvul.009G122200.1,1.37885061071199,4.65209967335737e-4,ox_lp
Phvul.002G164700.1,1.37861110595612,3.05281147820166e-24,ox_lp
Phvul.006G142700.2,1.37856631875899,2.3327897122331e-19,ox_lp
Phvul.007G261000.1,1.37781439589248,1.90800887260292e-26,ox_lp
Phvul.002G127100.1,1.37687228875306,0.0262337697504138,ox_lp
Phvul.007G050400.1,1.37628408899466,2.41656520729578e-5,ox_lp
Phvul.007G054700.1,1.37593355294194,0.0179350627832992,ox_lp
Phvul.003G189000.1,1.37484334838532,1.51220548990725e-7,ox_lp
Phvul.006G152100.2,1.37392037886346,0.00752647385262436,ox_lp
Phvul.002G281300.1,1.37359023605116,5.25039254267672e-5,ox_lp
Phvul.008G183500.1,1.37218148971743,0.00732776529144312,ox_lp
Phvul.005G168700.1,1.37204657273309,6.61440201100808e-4,ox_lp
Phvul.008G181900.1,1.36854896240568,1.14587778593474e-18,ox_lp
Phvul.001G190500.1,1.36849924662935,9.72347183444214e-4,ox_lp
Phvul.007G079800.1,1.36618822184278,9.57214927968105e-6,ox_lp
Phvul.005G078500.1,1.36542754049394,6.0024040670407e-29,ox_lp
Phvul.007G077800.1,1.36235180970636,1.13766146094659e-15,ox_lp
Phvul.011G089800.1,1.36071529932933,4.66361036328056e-8,ox_lp
Phvul.003G126100.1,1.35404958220534,0.0044530263274211,ox_lp
Phvul.003G268600.2,1.35370268711518,0.0041398143825744,ox_lp
Phvul.007G082800.1,1.34757196266824,0.00339313061179481,ox_lp
Phvul.006G210950.1,1.34636820928296,3.54109701842046e-4,ox_lp
Phvul.009G221000.1,1.34567143642675,4.26081601710844e-4,ox_lp
Phvul.001G167300.1,1.34448775464506,7.18375810280503e-11,ox_lp
Phvul.001G176400.2,1.34109690412296,4.7112759540851e-5,ox_lp
Phvul.002G174600.1,1.34003981268,1.69634941323901e-18,ox_lp
Phvul.008G175500.1,1.33934369829201,7.83589552616747e-11,ox_lp
Phvul.008G101300.1,1.33922205177514,0.0472435003192928,ox_lp
Phvul.008G013200.1,1.33839041080499,3.25549711170121e-23,ox_lp
Phvul.005G015800.1,1.33792416278143,2.51954966573715e-22,ox_lp
Phvul.008G089400.1,1.33491558307486,3.92190307848431e-4,ox_lp
Phvul.007G075400.1,1.33401166259643,1.95002986322611e-13,ox_lp
Phvul.010G107400.1,1.33370887395252,8.31815496163557e-4,ox_lp
Phvul.003G163400.1,1.33351045287533,3.63409411307636e-4,ox_lp
Phvul.006G153000.1,1.33226407723211,7.872138323892e-26,ox_lp
Phvul.011G161000.1,1.33225622764743,2.90264399144657e-11,ox_lp
Phvul.L003646.1,1.33202175938232,8.22631918106162e-4,ox_lp
Phvul.001G165700.1,1.33154832313876,0.00191199034814082,ox_lp
Phvul.003G283100.1,1.32518490888517,4.11190726412529e-25,ox_lp
Phvul.008G098300.1,1.32198760269433,7.94323150494956e-30,ox_lp
Phvul.010G135900.1,1.3196844877001,0.041566968535374,ox_lp
Phvul.001G212400.1,1.31957277276727,6.71913563413898e-20,ox_lp
Phvul.001G221100.1,1.31558062739135,0.0405964819767268,ox_lp
Phvul.004G124700.1,1.31428049926613,0.0181975060185526,ox_lp
Phvul.008G245600.1,1.31384219047135,1.8656678689584e-24,ox_lp
Phvul.001G090400.1,1.31280212423295,9.25422647812611e-13,ox_lp
Phvul.009G132900.1,1.31242375901457,0.00197762939336182,ox_lp
Phvul.002G241600.1,1.31034248253184,0.0397511523626932,ox_lp
Phvul.002G166100.1,1.30990204799498,2.26306197496056e-4,ox_lp
Phvul.006G043100.1,1.30881949969347,4.22111918155417e-17,ox_lp
Phvul.007G214900.1,1.30830441050229,0.00187459023789704,ox_lp
Phvul.003G177600.1,1.30719248043764,0.00157419975634836,ox_lp
Phvul.003G056000.1,1.30673015792208,9.47540102239988e-5,ox_lp
Phvul.002G022100.1,1.30625114745627,9.15065149246582e-6,ox_lp
Phvul.011G214100.1,1.30597916317385,0.0229268016730638,ox_lp
Phvul.009G061450.1,1.30581112867748,0.0207501088657749,ox_lp
Phvul.003G261900.1,1.30422541368542,5.07890579714089e-4,ox_lp
Phvul.005G016500.1,1.30168239879115,3.57658365718502e-11,ox_lp
Phvul.002G271100.1,1.30021967859603,3.16726651672465e-12,ox_lp
Phvul.011G128200.1,1.29923201146999,1.16139034477067e-14,ox_lp
Phvul.010G154100.1,1.2991406136054,5.37819166115234e-9,ox_lp
Phvul.010G141050.1,1.29768105325008,0.00251029217080199,ox_lp
Phvul.003G146700.1,1.29566444595522,2.22823335474707e-7,ox_lp
Phvul.002G174500.1,1.29463668669242,6.80644792769239e-17,ox_lp
Phvul.003G012800.1,1.29377663657368,1.61626090403495e-13,ox_lp
Phvul.004G092100.1,1.29108167626346,2.3314725860341e-11,ox_lp
Phvul.011G193600.1,1.28897047253529,2.98085372856117e-7,ox_lp
Phvul.008G065800.1,1.28744154847314,5.34524241297668e-22,ox_lp
Phvul.002G117200.1,1.28458146845603,1.74727292925839e-6,ox_lp
Phvul.008G113700.1,1.28394656920821,2.68126967506962e-10,ox_lp
Phvul.004G058900.1,1.28366022313053,0.0275466345716451,ox_lp
Phvul.L007043.1,1.28267975083271,4.22173939175757e-6,ox_lp
Phvul.002G044100.2,1.28244212339326,4.08194263647041e-9,ox_lp
Phvul.007G207600.1,1.28142639331256,0.0111087403923607,ox_lp
Phvul.007G050300.1,1.28125508474667,9.49857243200667e-5,ox_lp
