GeneID,log2FC_dat_ev,log2FC_dat_rna,log2FC_dat_ox,log2FC_dat_rna_lp,log2FC_dat_ox_lp,log2FC_dat_rna_op,log2FC_dat_ox_op
Phvul.001G259100.1,NA,NA,-1.66926003478349,NA,-1.58258588197256,NA,NA
Phvul.001G260700.1,NA,1.03734946065897,NA,NA,NA,NA,NA
Phvul.001G261800.2,1.28247450305925,1.27604575714046,NA,NA,NA,NA,NA
Phvul.001G263300.1,1.75345589748348,2.14405267821988,1.67768057240922,NA,1.81045793349275,NA,1.90816080826151
Phvul.001G263800.1,NA,NA,1.14180862376345,NA,NA,NA,NA
Phvul.001G264066.1,-1.04195414271424,NA,NA,NA,NA,NA,NA
Phvul.001G264132.1,-1.17810449573098,NA,NA,NA,NA,NA,NA
Phvul.001G266400.1,NA,-1.22246647047505,-1.11682407515182,NA,NA,NA,NA
Phvul.001G266600.1,NA,NA,-1.05719253590748,NA,NA,NA,NA
Phvul.001G268600.1,NA,NA,NA,NA,NA,-1.00036783561507,1.15420273735249
Phvul.001G268700.1,-1.27284765948934,NA,-1.27143954776007,NA,NA,NA,NA
Phvul.002G000200.1,NA,NA,1.72454552733019,NA,1.18034230705209,NA,-1.17000111513076
Phvul.002G000600.1,NA,NA,-1.05941485208211,NA,NA,NA,NA
Phvul.002G002000.1,NA,NA,NA,NA,-1.34312047398235,NA,NA
Phvul.002G002700.1,NA,NA,NA,NA,NA,NA,1.01954619645028
Phvul.002G005300.1,NA,2.33399190235765,1.56754015428566,NA,1.55208483186913,NA,NA
Phvul.002G005700.1,NA,-1.31943058421013,NA,NA,NA,NA,NA
Phvul.002G005900.1,NA,NA,-1.53837969693638,NA,NA,NA,NA
Phvul.002G007000.1,NA,NA,NA,NA,-1.19501912420061,NA,NA
Phvul.002G007500.1,NA,NA,-1.34487508959126,NA,NA,NA,NA
Phvul.002G008800.1,NA,NA,1.0537714061074,NA,NA,NA,NA
Phvul.002G009000.1,-1.01353375343545,NA,NA,NA,NA,NA,NA
Phvul.002G009200.1,NA,NA,-1.16795524964423,NA,-1.32620046034204,NA,NA
Phvul.002G012200.1,1.09995959001544,1.04483194965251,NA,NA,NA,NA,NA
Phvul.002G012300.1,NA,NA,-1.07479228506337,NA,-1.08137553301735,NA,NA
Phvul.002G013300.1,NA,NA,NA,NA,-1.03429951110439,NA,NA
Phvul.002G013800.1,NA,1.0481629749609,NA,NA,NA,NA,NA
Phvul.002G014700.1,NA,NA,1.30526515921885,NA,1.65548816548181,NA,NA
Phvul.002G014800.1,NA,NA,-1.97954717119801,NA,-1.06942366638215,NA,NA
Phvul.002G018100.1,NA,NA,-1.427535308663,NA,-1.42170417908541,NA,NA
Phvul.002G019050.1,1.54540079469339,NA,NA,-1.8327324694977,NA,-1.18579904998475,NA
Phvul.002G019300.1,NA,NA,1.69318165108632,NA,1.44935809880242,NA,NA
Phvul.002G019500.1,NA,NA,-2.36475380059859,NA,-2.09254001733582,-1.21983531358801,NA
Phvul.002G019800.1,-1.29355575371952,NA,NA,NA,NA,NA,NA
Phvul.002G020000.1,NA,NA,-1.17490779845116,NA,NA,NA,NA
Phvul.002G020200.1,NA,-1.81698105932021,-1.30964733243118,NA,-1.43007382505348,NA,NA
Phvul.002G020900.1,-1.50100630419229,NA,1.89559035788657,NA,NA,NA,-2.35259999839377
Phvul.002G021100.5,NA,NA,2.00001669626275,NA,1.87650108680469,NA,NA
Phvul.002G021400.1,NA,1.01697400529571,NA,NA,NA,NA,NA
Phvul.002G021700.1,NA,NA,1.75836588444292,NA,1.16288473659167,NA,NA
Phvul.002G021800.1,NA,NA,-1.12003998412604,NA,NA,NA,1.11839725432547
Phvul.002G022100.1,NA,1.6873644995558,1.25810784814819,NA,1.30625114745627,NA,NA
Phvul.002G022300.1,NA,NA,NA,NA,NA,NA,-2.24831086488054
Phvul.002G023200.2,NA,NA,-1.98875567265495,NA,-1.99914875073202,1.38598557968924,NA
Phvul.002G024300.1,1.18185496731526,NA,NA,NA,NA,NA,NA
Phvul.002G025000.1,NA,NA,NA,NA,-1.52279344837851,NA,NA
Phvul.002G025200.1,NA,-1.09893121592211,-2.62703794645068,NA,-2.17258700448137,NA,NA
Phvul.002G025300.2,NA,NA,-3.41273431263899,NA,-3.79057026277493,NA,-1.2217415239761
Phvul.002G025700.1,NA,NA,NA,NA,NA,NA,-1.00663605999217
Phvul.002G025900.1,2.06056380919204,4.1322153597735,1.04153118727267,1.83787445241137,NA,NA,1.85133411522299
Phvul.002G026200.1,NA,NA,NA,NA,NA,-1.67558198857799,NA
Phvul.002G027200.1,NA,1.65113635682525,NA,NA,NA,NA,NA
Phvul.002G028200.1,NA,NA,NA,NA,-1.29955509426987,NA,NA
Phvul.002G028300.1,NA,NA,NA,NA,-1.05334193170454,NA,NA
Phvul.002G030100.1,NA,NA,NA,NA,NA,NA,1.05621655596107
Phvul.002G031300.1,NA,NA,NA,NA,NA,NA,-1.62130295556729
Phvul.002G032932.1,NA,1.68625111839312,NA,NA,NA,NA,1.15195930098758
Phvul.002G033000.1,NA,NA,1.08997141083496,NA,NA,NA,NA
Phvul.002G033200.1,NA,NA,1.21345735410939,NA,NA,NA,NA
Phvul.002G033300.1,NA,NA,2.87220192877598,NA,NA,NA,-2.48254242137157
Phvul.002G034601.1,NA,NA,-1.24847929314884,NA,-1.47555448304943,NA,NA
Phvul.002G035100.1,NA,NA,-1.42438944081615,NA,NA,NA,NA
Phvul.002G035300.1,NA,NA,-1.79995165241052,NA,-2.3384073753672,NA,NA
Phvul.002G035800.1,NA,NA,1.4806913768755,NA,NA,NA,NA
Phvul.002G042200.2,1.10748129529224,NA,1.15190281673392,NA,NA,NA,NA
Phvul.002G042900.1,1.17775885653391,NA,NA,NA,NA,NA,NA
Phvul.002G043100.1,NA,NA,NA,-1.01328882860533,NA,NA,NA
Phvul.002G044100.2,NA,NA,1.26565424202937,NA,1.28244212339326,NA,NA
Phvul.002G046200.1,NA,NA,NA,NA,1.08869137266244,NA,NA
Phvul.002G046800.1,1.43212069715414,1.84940046451976,NA,NA,1.07594592217309,NA,1.77089354612737
Phvul.002G047700.1,NA,NA,-1.50448652745932,NA,-1.70368591569854,NA,NA
Phvul.002G048100.1,NA,NA,-1.02243928466018,NA,-1.15821330004681,NA,NA
Phvul.002G048400.1,-1.30038604677021,NA,NA,NA,NA,NA,-1.2933919412571
Phvul.002G049000.1,6.86201516142093,7.74330468194328,1.34790337611822,NA,2.22890526851918,NA,7.77265789010281
Phvul.002G049700.1,NA,NA,1.45330940397976,NA,1.65662027253313,NA,NA
Phvul.002G050700.1,1.455516162605,NA,1.68071431552763,NA,NA,NA,NA
Phvul.002G051000.1,NA,NA,1.1895715058368,NA,NA,NA,NA
Phvul.002G054000.1,NA,1.31753826622013,1.05413417974231,NA,1.19200975561033,NA,NA
Phvul.002G055600.1,NA,NA,1.83650207881189,NA,1.58515378234586,NA,NA
Phvul.002G056300.1,NA,NA,-1.20884867729471,NA,-1.29564357131693,NA,NA
Phvul.002G056700.1,NA,1.18843983787191,NA,NA,NA,NA,NA
Phvul.002G058900.1,NA,NA,4.9598965339106,NA,NA,NA,-3.24447341974183
Phvul.002G058950.1,NA,NA,NA,NA,-1.19756470963249,NA,NA
Phvul.002G060000.1,1.70527055846001,1.36371974765311,NA,-1.3233480581374,NA,NA,1.39630911367226
Phvul.002G060200.1,NA,NA,-1.18767277553222,NA,NA,NA,NA
Phvul.002G060750.1,NA,NA,NA,NA,NA,NA,-1.61332407739518
Phvul.002G061300.1,NA,NA,NA,NA,1.39449888646449,NA,2.03913149707359
Phvul.002G061900.1,NA,NA,-1.37058336453359,NA,-1.21469360003902,NA,NA
Phvul.002G062000.1,2.22864023892399,3.47966998566205,NA,NA,NA,NA,1.88942381673788
Phvul.002G062900.1,NA,NA,NA,NA,NA,NA,-1.04090229637375
Phvul.002G064500.2,1.20037712689387,2.46759811785724,NA,NA,NA,NA,NA
Phvul.002G066800.1,NA,NA,1.25119356890986,NA,1.02994621426387,NA,NA
Phvul.002G067214.1,NA,NA,NA,NA,NA,NA,1.02865339463933
Phvul.002G068114.1,NA,NA,NA,NA,-1.33658554269813,NA,NA
Phvul.002G068300.1,NA,NA,NA,NA,NA,-1.22343571124962,NA
Phvul.002G068500.2,1.19897009604771,NA,-1.06325060142851,NA,-1.5308847650767201,1.31104644624689,NA
Phvul.002G071000.1,NA,NA,NA,-1.15067993720317,-1.33898409230066,NA,NA
Phvul.002G072000.1,NA,NA,-1.12767543725318,NA,NA,NA,NA
Phvul.002G072300.1,NA,NA,NA,NA,-1.14350470574189,NA,NA
Phvul.002G073300.1,NA,NA,-1.06596472093285,NA,-1.1296998201115,NA,NA
Phvul.002G073500.1,NA,NA,NA,NA,NA,NA,-1.37064114209559
Phvul.002G074000.1,NA,NA,NA,NA,1.77154940182617,NA,NA
Phvul.002G074400.1,NA,NA,NA,NA,-1.0809050152351,NA,NA
Phvul.002G075000.1,NA,NA,-1.00502557505566,NA,NA,NA,NA
Phvul.002G075200.1,NA,NA,-1.07345280720235,NA,NA,NA,NA
Phvul.002G076600.1,NA,NA,NA,NA,NA,-1.04970636751235,NA
Phvul.002G079700.1,NA,NA,-1.21515185267392,NA,NA,NA,NA
Phvul.002G080000.1,NA,NA,-1.17104860163525,NA,NA,NA,NA
Phvul.002G082200.1,NA,NA,NA,NA,NA,1.09512138136103,NA
Phvul.002G082800.1,NA,NA,1.13641013140942,NA,NA,NA,NA
Phvul.002G084100.1,NA,NA,-1.04423744671084,NA,-1.24071340831474,NA,NA
Phvul.002G084300.2,1.18769661865057,NA,NA,NA,NA,NA,NA
Phvul.002G084600.1,NA,NA,-1.21923742056455,NA,NA,NA,1.15304828021832
Phvul.002G085400.1,NA,NA,NA,NA,NA,NA,1.65271698169506
Phvul.002G086000.1,NA,NA,-1.11988039887791,NA,-1.61150622541541,NA,NA
Phvul.002G089700.1,NA,1.18528472759412,NA,NA,NA,NA,1.1641030107144
Phvul.002G092200.1,-1.05297377456314,NA,NA,NA,NA,NA,NA
Phvul.002G092300.1,-2.11199867309175,-1.56825878934736,-1.34838741783818,NA,NA,NA,-1.14008380127546
Phvul.002G093000.1,NA,NA,2.74966326725925,NA,NA,NA,NA
Phvul.002G094000.1,NA,NA,-1.07492994766207,NA,-1.20791613516773,NA,NA
Phvul.002G094100.1,NA,NA,NA,NA,NA,NA,1.21398676591002
Phvul.002G096500.1,NA,NA,NA,NA,NA,1.08838713022121,NA
Phvul.002G099000.3,NA,NA,1.80684820744949,NA,1.10168181086772,NA,NA
Phvul.002G099700.1,-2.40019101844706,-1.93848240855541,-1.54984776087821,NA,NA,-1.11119458023224,-1.78989509108651
Phvul.002G100001.1,-2.53834321501543,-1.52003156688728,NA,NA,NA,NA,-2.181654928418
Phvul.002G100200.4,NA,NA,-1.63480743177237,NA,NA,NA,NA
Phvul.002G100300.1,NA,NA,-1.13547651141614,NA,-1.0104618126187,NA,NA
Phvul.002G100501.1,NA,NA,NA,NA,-1.19357830809815,NA,NA
Phvul.002G103200.1,NA,1.21256841682861,1.0592938221816,NA,NA,NA,NA
Phvul.002G107100.2,-1.48675384581899,-1.12624178339107,NA,NA,-1.14180476524607,NA,-1.68862986199311
Phvul.002G107700.1,2.38913475330253,1.06595152836976,NA,NA,NA,1.72761213772856,1.40530335126856
Phvul.002G107900.1,NA,NA,NA,NA,NA,NA,1.26140503966247
Phvul.002G108600.1,1.2451274125836,1.11345074008918,NA,NA,NA,NA,NA
Phvul.002G108800.1,NA,NA,1.33004873428549,NA,1.05599271700956,NA,NA
Phvul.002G110800.1,1.57080057653396,NA,1.04659702766772,NA,NA,1.04853494457128,NA
Phvul.002G111100.1,-1.03750298568453,NA,NA,NA,NA,NA,NA
Phvul.002G111200.2,NA,NA,-1.19998132690877,NA,-1.03938767754345,NA,NA
Phvul.002G111900.1,NA,NA,NA,NA,2.07523882206181,NA,NA
Phvul.002G112500.1,NA,1.12059124169041,1.03725046832151,NA,NA,NA,NA
Phvul.002G112600.1,2.1866432627381,1.47026710233018,NA,NA,NA,NA,2.01810078420289
Phvul.002G112800.1,2.10988648804218,1.63726375721931,NA,NA,NA,NA,1.44132734545981
Phvul.002G114100.1,NA,NA,NA,NA,NA,NA,-1.52006309384406
Phvul.002G116500.1,NA,NA,1.02667310703664,NA,NA,NA,NA
Phvul.002G117200.1,NA,NA,1.03666651447339,NA,1.28458146845603,NA,NA
Phvul.002G117700.1,1.4438865284493,2.85144119307287,2.49098067644699,NA,2.04253793130876,NA,1.01113079313068
Phvul.002G118000.1,1.17060827198447,NA,NA,NA,NA,NA,NA
Phvul.002G119300.1,NA,NA,NA,NA,NA,-1.11891855057794,NA
Phvul.002G120000.1,NA,NA,NA,NA,NA,1.58925601086592,NA
Phvul.002G121000.1,NA,NA,NA,NA,1.17388393703463,NA,NA
Phvul.002G121200.1,-1.41006811682801,NA,-2.15408446231964,NA,-1.60930299911455,NA,NA
Phvul.002G123100.1,NA,NA,NA,NA,NA,1.03527792496078,NA
Phvul.002G123900.2,NA,1.72753821555982,NA,NA,1.17515152726535,NA,NA
Phvul.002G124700.1,NA,NA,NA,-1.01891842365085,NA,NA,NA
Phvul.002G127100.1,NA,NA,2.78437987752729,NA,1.37687228875306,NA,NA
Phvul.002G132200.2,NA,NA,NA,NA,-1.41951459986394,NA,NA
Phvul.002G132800.1,NA,NA,-1.12293446088453,NA,NA,NA,NA
Phvul.002G133600.1,NA,1.31976245457449,NA,NA,NA,NA,NA
Phvul.002G133900.2,-1.34345302190823,NA,NA,NA,NA,NA,NA
Phvul.002G134700.1,NA,1.18670907875607,NA,NA,NA,NA,NA
Phvul.002G135900.1,NA,NA,1.01650662621297,NA,NA,NA,NA
Phvul.002G137000.1,NA,NA,NA,NA,NA,-1.3840906407932,NA
Phvul.002G139200.1,NA,1.25473316210375,NA,NA,NA,NA,NA
Phvul.002G140000.1,1.193812039707,1.42222437563253,NA,NA,NA,NA,1.42759861018662
Phvul.002G143866.1,NA,NA,-1.27504615898762,NA,NA,NA,1.57464708130528
Phvul.002G144600.1,NA,NA,NA,NA,NA,NA,-1.42628840118807
Phvul.002G144800.1,NA,NA,1.57292513089812,NA,1.464072384829,NA,NA
Phvul.002G145600.2,NA,1.3411210380007,NA,NA,NA,-1.86182034390351,NA
Phvul.002G145700.2,NA,NA,-3.36660328565034,NA,NA,NA,NA
Phvul.002G148700.1,1.47020752347585,1.79721565293313,NA,NA,1.16988608469115,NA,1.65776524517583
Phvul.002G149800.1,1.17999056545999,NA,NA,NA,NA,NA,NA
Phvul.002G150200.1,NA,NA,-1.31298019211144,NA,-1.30154523117781,NA,NA
Phvul.002G152000.1,NA,NA,NA,NA,NA,1.00170902346664,NA
Phvul.002G153900.1,-1.01389411463784,NA,NA,NA,NA,-1.34300351649024,-1.01827731183174
Phvul.002G154500.1,NA,NA,NA,NA,NA,-1.0121771847194,NA
Phvul.002G154600.1,NA,NA,-1.37435137779924,NA,-1.06078617630776,NA,NA
Phvul.002G155300.2,1.28227621422803,NA,NA,NA,NA,NA,NA
Phvul.002G155400.1,NA,1.71036697183045,NA,NA,NA,NA,1.26247109946147
Phvul.002G155500.1,NA,NA,NA,NA,1.06455405125212,NA,NA
Phvul.002G155800.1,NA,1.72707305844112,NA,NA,NA,NA,NA
Phvul.002G156500.1,-1.26726416230468,NA,NA,NA,NA,NA,NA
Phvul.002G156600.1,NA,NA,NA,NA,-1.07291443247295,NA,NA
Phvul.002G158300.2,NA,NA,-1.07764525858399,NA,NA,NA,NA
Phvul.002G158600.1,NA,NA,1.3223664580535,NA,NA,NA,-1.13333235223944
Phvul.002G158800.2,NA,NA,NA,NA,-1.02483124337045,NA,NA
Phvul.002G159700.1,NA,NA,NA,NA,1.19252240848945,NA,NA
Phvul.002G160100.1,2.81384593843037,3.56342160385176,NA,NA,NA,NA,3.62068769404495
Phvul.002G163700.1,NA,1.28909725419791,NA,NA,NA,NA,NA
Phvul.002G164700.1,NA,1.02532153192614,1.44897979654441,NA,1.37861110595612,NA,NA
Phvul.002G165700.1,NA,NA,-1.37861073569074,NA,-1.46691160008843,NA,NA
Phvul.002G165800.1,NA,NA,2.54226331757124,NA,NA,NA,NA
Phvul.002G166100.1,NA,NA,1.76511119817115,NA,1.30990204799498,NA,NA
Phvul.002G168000.1,NA,NA,NA,NA,NA,-1.28140375106105,NA
Phvul.002G168300.1,NA,1.01513159209767,NA,NA,NA,NA,NA
Phvul.002G170200.1,2.0424101479253,1.82566032086536,NA,NA,NA,NA,1.84124266631792
Phvul.002G170600.1,1.4692824852071,NA,NA,NA,NA,1.31386255710473,NA
Phvul.002G170800.1,3.65551182700521,4.95867500168112,NA,NA,1.48001217929903,NA,4.2315943332657
Phvul.002G171500.1,1.6062643144844,NA,NA,NA,NA,1.49487170495036,NA
Phvul.002G174500.1,1.27864786612197,2.04841437493638,NA,NA,1.29463668669242,NA,1.82180109146308
Phvul.002G174600.1,NA,1.8686834614877,NA,NA,1.34003981268,NA,1.46435243668474
Phvul.002G175900.1,NA,2.97817788471239,1.45653846231241,NA,NA,NA,NA
Phvul.002G177800.1,NA,1.36056947412165,NA,NA,NA,NA,1.39433795841089
Phvul.002G180800.1,NA,NA,NA,NA,-1.15837303088841,NA,NA
Phvul.002G180900.1,NA,NA,NA,NA,-1.1722984723177,NA,NA
Phvul.002G181150.1,NA,NA,-4.51855501103703,NA,-4.5900976595865,NA,NA
Phvul.002G181200.1,NA,NA,NA,NA,NA,-1.15818257386516,-1.00909291384876
Phvul.002G183900.2,NA,NA,1.10714222784469,NA,NA,NA,NA
Phvul.002G185300.1,NA,NA,NA,NA,NA,NA,1.36950010135369
Phvul.002G185400.1,NA,NA,NA,NA,-1.30685254237093,NA,NA
Phvul.002G185800.1,1.12569498773798,NA,NA,NA,NA,NA,1.03209356774768
Phvul.002G186600.1,NA,NA,-1.95633272282908,NA,-1.68302139679191,NA,NA
Phvul.002G187700.1,NA,NA,NA,NA,1.54412695052156,NA,NA
Phvul.002G189000.1,NA,NA,5.27234089340053,NA,NA,NA,-1.77627953392301
Phvul.002G189400.1,NA,NA,-1.3464647685497,NA,-1.55249265192485,NA,NA
Phvul.002G195100.1,1.1762597773707,NA,NA,NA,NA,NA,1.06353177139898
Phvul.002G195600.1,NA,NA,1.01903203961999,NA,NA,NA,NA
Phvul.002G195800.1,NA,NA,-2.39959712182372,NA,NA,NA,NA
Phvul.002G196000.1,NA,NA,-2.26447482494406,NA,NA,NA,1.80303963932062
Phvul.002G196200.1,NA,1.98659431511876,NA,1.10979939995659,1.44707880151087,NA,NA
Phvul.002G196400.1,NA,NA,NA,NA,NA,NA,1.42877610320675
Phvul.002G197800.1,1.056271195407,NA,NA,NA,NA,NA,NA
Phvul.002G199300.1,-1.08182217409218,NA,NA,NA,NA,NA,NA
Phvul.002G199600.1,NA,NA,NA,1.51935845113617,1.494021864835,NA,NA
Phvul.002G199700.1,NA,NA,-2.2171247515826,NA,-1.68399500091006,NA,NA
Phvul.002G199800.1,NA,NA,NA,NA,NA,1.77640284591643,NA
Phvul.002G200600.1,NA,NA,-2.32909730405286,NA,NA,NA,NA
Phvul.002G201600.1,NA,NA,-1.65135538924459,NA,-1.35145427923679,NA,NA
Phvul.002G201700.1,NA,-1.31154377522948,-1.41140696311697,-1.40865597846429,-1.27469501988615,NA,NA
Phvul.002G204400.1,NA,NA,NA,NA,-1.05265965854104,NA,NA
Phvul.002G204800.1,NA,NA,-1.62206830979894,NA,-1.79590363486857,NA,NA
Phvul.002G205000.1,NA,NA,NA,NA,NA,1.04253356875382,NA
Phvul.002G205100.1,-1.59676243610602,NA,NA,NA,NA,-1.55210396252448,-2.24717980883024
Phvul.002G205200.1,-1.24918330534844,NA,1.17647593858581,NA,NA,NA,-1.51587635853279
Phvul.002G207300.1,NA,NA,-1.48432592480628,NA,-1.87821091835084,NA,NA
Phvul.002G209200.1,NA,NA,1.22874108661843,NA,NA,NA,NA
Phvul.002G209400.1,1.32135812465729,NA,NA,NA,NA,NA,NA
Phvul.002G209500.1,1.0073741136526,NA,NA,NA,NA,NA,NA
Phvul.002G209600.1,1.46682894567099,NA,1.25314231433049,NA,NA,NA,1.11425984276526
Phvul.002G210500.1,NA,1.29816523494883,NA,NA,NA,NA,NA
Phvul.002G211700.2,NA,NA,NA,NA,1.0476780328431,NA,NA
Phvul.002G214300.1,NA,NA,NA,NA,NA,1.30310124427602,NA
Phvul.002G216400.1,1.63654751415397,NA,NA,NA,NA,NA,1.27879500777175
Phvul.002G217400.1,NA,NA,-1.54208321463319,NA,-1.18519920460981,NA,NA
Phvul.002G218300.1,1.70430238436806,1.18096171503479,2.15920773292203,NA,1.2020486000723,NA,NA
Phvul.002G219600.1,NA,NA,NA,NA,1.0378017008945,NA,NA
Phvul.002G221200.1,NA,1.17640365577469,NA,NA,NA,NA,NA
Phvul.002G221700.1,NA,NA,NA,NA,1.03706875269947,NA,NA
Phvul.002G223400.1,NA,NA,1.24828537255843,NA,NA,NA,NA
Phvul.002G223500.1,NA,NA,NA,NA,-1.02042008522363,NA,NA
Phvul.002G224800.1,NA,NA,-1.87801646755644,NA,-1.49997463274057,NA,NA
Phvul.002G226700.1,NA,NA,NA,NA,1.20224865305612,NA,NA
Phvul.002G230300.3,1.758530207795,1.89195440495599,NA,NA,NA,NA,1.27387779126772
Phvul.002G231300.1,NA,NA,1.44276270580326,NA,1.57675380251743,NA,NA
Phvul.002G231400.1,2.42334065951871,5.78645264937618,2.42734806194029,NA,NA,-4.63496790867719,1.3346441433215
Phvul.002G231500.1,1.87622707232449,3.46746517377037,2.12947590131841,NA,NA,-3.2029441398717,NA
Phvul.002G231600.1,2.37286136209397,NA,2.01137340492998,NA,NA,-3.35774598707907,1.18861017517019
Phvul.002G231700.1,2.03906580916586,4.31312057650061,2.25425892302584,NA,NA,-3.77804184128636,NA
Phvul.002G231800.1,1.85870346813593,3.54865813315056,1.74409832322472,NA,NA,-3.27328433358337,NA
Phvul.002G233800.1,NA,-1.4602001477658,-1.04280374975534,NA,NA,NA,NA
Phvul.002G235700.1,1.43856224354913,NA,NA,NA,NA,NA,1.04580800546891
Phvul.002G238400.1,1.30699188626542,1.58630198462936,NA,NA,NA,NA,1.41284749912185
Phvul.002G239300.1,NA,NA,NA,NA,-1.11724495558406,NA,NA
Phvul.002G239400.1,NA,NA,NA,NA,-1.0122397534611,NA,NA
Phvul.002G240200.1,-2.42269902953943,NA,NA,NA,1.83611050742009,-1.36242099116955,-1.34792365680572
Phvul.002G240700.1,NA,NA,-1.65518641019083,NA,-1.92792362710071,NA,NA
Phvul.002G240800.1,NA,NA,-1.52493694901759,NA,-2.13719570581347,NA,NA
Phvul.002G241300.1,NA,NA,NA,NA,1.61281996101172,NA,1.23558950277901
Phvul.002G241400.1,1.53701286359958,2.45390654718521,2.03724671974397,NA,1.90087424196452,NA,1.41663094619107
Phvul.002G241600.1,-1.4612390153364,NA,1.0367726064347,NA,1.31034248253184,-1.49701275625491,-1.17886809870418
Phvul.002G241700.1,-1.24820839426282,NA,NA,NA,1.49539093008227,NA,NA
Phvul.002G242200.1,-1.36197989085218,NA,NA,NA,NA,NA,NA
Phvul.002G242900.1,NA,-1.72124054882331,NA,NA,NA,NA,-1.21149060049301
Phvul.002G244900.1,-2.29932760897385,-1.86194473445101,-1.74671121035086,NA,-1.66763453740229,-1.16066980552319,-2.20221237263229
Phvul.002G245000.2,NA,NA,1.31473063681908,NA,NA,NA,NA
Phvul.002G246000.1,NA,NA,2.952381072558,NA,2.28308770307077,NA,NA
Phvul.002G249800.1,NA,1.22428038234033,NA,NA,NA,NA,NA
Phvul.002G250600.1,-1.1593806308631,NA,-1.24621866368426,NA,NA,NA,NA
Phvul.002G250700.1,-1.14026597788919,NA,NA,NA,NA,NA,NA
Phvul.002G251800.1,-1.00882712688532,-1.00837951818637,NA,NA,NA,NA,NA
Phvul.002G252400.1,NA,NA,-1.24401579045002,NA,NA,NA,NA
Phvul.002G254200.1,NA,1.14278555336729,NA,NA,NA,NA,1.0480437246845
Phvul.002G254600.1,2.16084978961766,2.30541923356102,NA,NA,NA,NA,2.98028471294126
Phvul.002G256200.1,1.20749276771474,NA,NA,NA,NA,1.02886360237457,NA
Phvul.002G256900.1,1.25275789966723,1.44835272906179,NA,NA,-1.24315656528927,-1.0480747687579,NA
Phvul.002G257600.1,NA,NA,-1.03015271783409,NA,NA,NA,NA
Phvul.002G257800.1,NA,NA,NA,NA,NA,-1.12708353843244,NA
Phvul.002G259000.1,NA,NA,NA,-1.01671859454332,-1.15633043248803,NA,NA
Phvul.002G259604.1,NA,NA,NA,NA,-1.34382767853453,NA,NA
Phvul.002G259900.1,NA,1.38670310365035,1.00606238510046,NA,1.84181819052901,NA,NA
Phvul.002G260000.1,NA,NA,NA,NA,NA,NA,1.55793284103711
Phvul.002G260700.1,NA,NA,-1.21499352874211,NA,-1.46470046728612,NA,NA
Phvul.002G261200.1,NA,NA,-1.08889346008389,NA,-1.71564073029209,NA,NA
Phvul.002G262500.1,NA,NA,NA,NA,-1.05473107170114,NA,NA
Phvul.002G263100.1,1.36291930072692,NA,NA,NA,NA,1.01289876079202,NA
Phvul.002G264800.1,NA,1.03367018049416,NA,NA,NA,NA,NA
Phvul.002G267800.1,1.12886223224919,1.6606185472684,NA,NA,1.24169891507763,NA,1.78776643818139
Phvul.002G269200.1,1.04740007317736,1.01642485960273,NA,NA,NA,NA,NA
Phvul.002G269500.1,NA,2.31889659722188,2.86393820859657,NA,3.42950465106067,NA,NA
Phvul.002G269700.2,NA,NA,NA,NA,NA,-1.14871813422471,NA
Phvul.002G270200.1,NA,1.2565868998886,NA,NA,NA,NA,NA
Phvul.002G270700.1,2.58419552195495,1.94750514154166,NA,NA,NA,1.02641998408528,2.1936501933892
Phvul.002G271100.1,NA,NA,NA,NA,1.30021967859603,NA,NA
Phvul.002G271300.1,NA,1.65799508951083,NA,NA,NA,NA,1.38581106090903
Phvul.002G271400.1,NA,NA,NA,NA,NA,2.60547792042866,NA
Phvul.002G271900.2,NA,NA,1.53008593438751,NA,NA,NA,NA
Phvul.002G271904.1,NA,1.27819700306329,NA,NA,NA,NA,NA
Phvul.002G272600.2,-2.03133953818862,NA,NA,NA,NA,-1.88658557047499,-1.19471194874497
Phvul.002G273100.1,2.06705557897538,2.59492028876966,NA,NA,NA,NA,2.65548582607752
Phvul.002G273904.1,NA,NA,NA,NA,-1.10330269884371,NA,NA
Phvul.002G275000.1,1.04849538560333,NA,NA,NA,NA,NA,NA
Phvul.002G275200.1,1.28513515042036,NA,NA,NA,NA,NA,NA
Phvul.002G275400.1,NA,1.54856036986446,1.23320893636622,NA,1.56586909195751,NA,1.17582221188937
Phvul.002G276504.1,NA,-2.21625245483076,NA,NA,NA,NA,NA
Phvul.002G276800.1,NA,2.19495340084824,2.07919674691321,NA,2.04464198589295,NA,1.1154789681324
Phvul.002G277900.1,NA,NA,NA,NA,1.03459621373084,NA,NA
Phvul.002G278112.1,1.32550162596534,NA,NA,NA,NA,NA,NA
Phvul.002G279900.1,NA,NA,1.09303874048258,NA,NA,NA,NA
Phvul.002G280400.1,3.04452669897401,NA,2.78866867383766,NA,NA,NA,1.3775753194189
Phvul.002G281000.1,-1.55593811589565,NA,NA,NA,NA,-1.2754902657113,NA
Phvul.002G281300.1,NA,1.80633621002797,NA,NA,1.37359023605116,NA,NA
Phvul.002G281600.1,NA,NA,1.65608070590573,NA,1.51754516025517,NA,NA
Phvul.002G283700.1,NA,NA,1.14107035089722,NA,NA,NA,NA
Phvul.002G283900.1,NA,NA,-2.52113593072781,NA,NA,NA,NA
Phvul.002G284700.1,NA,1.3472654886395,NA,NA,NA,NA,NA
