Gene Name,Transcript Name,GO ID
Phvul.002G328400,Phvul.002G328400.1,GO:0006334
Phvul.002G328400,Phvul.002G328400.3,GO:0000786
Phvul.002G328400,Phvul.002G328400.3,GO:0003677
Phvul.002G328400,Phvul.002G328400.3,GO:0005634
Phvul.002G328400,Phvul.002G328400.3,GO:0006334
Phvul.002G328400,Phvul.002G328400.2,GO:0000786
Phvul.002G328400,Phvul.002G328400.2,GO:0003677
Phvul.002G328400,Phvul.002G328400.2,GO:0005634
Phvul.002G328400,Phvul.002G328400.2,GO:0006334
Phvul.002G168500,Phvul.002G168500.1,GO:0003676
Phvul.002G168500,Phvul.002G168500.1,GO:0046872
Phvul.002G168500,Phvul.002G168500.2,GO:0003676
Phvul.002G168500,Phvul.002G168500.2,GO:0046872
Phvul.002G245900,Phvul.002G245900.1,GO:0006729
Phvul.002G245900,Phvul.002G245900.1,GO:0008124
Phvul.002G320700,Phvul.002G320700.1,GO:0005515
Phvul.002G320700,Phvul.002G320700.2,GO:0005515
Phvul.002G320700,Phvul.002G320700.3,GO:0005515
Phvul.002G320700,Phvul.002G320700.4,GO:0005515
Phvul.002G320700,Phvul.002G320700.5,GO:0005515
Phvul.002G191800,Phvul.002G191800.1,GO:0003676
Phvul.002G191800,Phvul.002G191800.1,GO:0005634
Phvul.002G141400,Phvul.002G141400.1,GO:0005096
Phvul.002G023000,Phvul.002G023000.1,GO:0003924
Phvul.002G023000,Phvul.002G023000.1,GO:0004871
Phvul.002G023000,Phvul.002G023000.1,GO:0007165
Phvul.002G023000,Phvul.002G023000.1,GO:0007186
Phvul.002G023000,Phvul.002G023000.1,GO:0019001
Phvul.002G023000,Phvul.002G023000.1,GO:0031683
Phvul.002G275100,Phvul.002G275100.1,GO:0004190
Phvul.002G275100,Phvul.002G275100.1,GO:0006508
Phvul.002G003600,Phvul.002G003600.1,GO:0004610
Phvul.002G003600,Phvul.002G003600.1,GO:0005975
Phvul.002G003600,Phvul.002G003600.1,GO:0016868
Phvul.002G003600,Phvul.002G003600.1,GO:0071704
Phvul.002G218100,Phvul.002G218100.1,GO:0003777
Phvul.002G218100,Phvul.002G218100.1,GO:0005524
Phvul.002G218100,Phvul.002G218100.1,GO:0005871
Phvul.002G218100,Phvul.002G218100.1,GO:0007018
Phvul.002G218100,Phvul.002G218100.1,GO:0008017
Phvul.002G218100,Phvul.002G218100.2,GO:0003777
Phvul.002G218100,Phvul.002G218100.2,GO:0005524
Phvul.002G218100,Phvul.002G218100.2,GO:0005871
Phvul.002G218100,Phvul.002G218100.2,GO:0007018
Phvul.002G218100,Phvul.002G218100.2,GO:0008017
Phvul.002G218100,Phvul.002G218100.3,GO:0003777
Phvul.002G218100,Phvul.002G218100.3,GO:0005524
Phvul.002G218100,Phvul.002G218100.3,GO:0005871
Phvul.002G218100,Phvul.002G218100.3,GO:0007018
Phvul.002G218100,Phvul.002G218100.3,GO:0008017
Phvul.002G218100,Phvul.002G218100.4,GO:0003777
Phvul.002G218100,Phvul.002G218100.4,GO:0005524
Phvul.002G218100,Phvul.002G218100.4,GO:0005871
Phvul.002G218100,Phvul.002G218100.4,GO:0007018
Phvul.002G218100,Phvul.002G218100.4,GO:0008017
Phvul.002G218100,Phvul.002G218100.5,GO:0003777
Phvul.002G218100,Phvul.002G218100.5,GO:0005524
Phvul.002G218100,Phvul.002G218100.5,GO:0005871
Phvul.002G218100,Phvul.002G218100.5,GO:0007018
Phvul.002G218100,Phvul.002G218100.5,GO:0008017
Phvul.002G218100,Phvul.002G218100.6,GO:0003777
Phvul.002G218100,Phvul.002G218100.6,GO:0005524
Phvul.002G218100,Phvul.002G218100.6,GO:0005871
Phvul.002G218100,Phvul.002G218100.6,GO:0007018
Phvul.002G218100,Phvul.002G218100.6,GO:0008017
Phvul.002G218100,Phvul.002G218100.7,GO:0003777
Phvul.002G218100,Phvul.002G218100.7,GO:0005524
Phvul.002G218100,Phvul.002G218100.7,GO:0005871
Phvul.002G218100,Phvul.002G218100.7,GO:0007018
Phvul.002G218100,Phvul.002G218100.7,GO:0008017
Phvul.002G218100,Phvul.002G218100.8,GO:0003777
Phvul.002G218100,Phvul.002G218100.8,GO:0005524
Phvul.002G218100,Phvul.002G218100.8,GO:0005871
Phvul.002G218100,Phvul.002G218100.8,GO:0007018
Phvul.002G218100,Phvul.002G218100.8,GO:0008017
Phvul.002G218100,Phvul.002G218100.9,GO:0003777
Phvul.002G218100,Phvul.002G218100.9,GO:0005524
Phvul.002G218100,Phvul.002G218100.9,GO:0005871
Phvul.002G218100,Phvul.002G218100.9,GO:0007018
Phvul.002G218100,Phvul.002G218100.9,GO:0008017
Phvul.002G218100,Phvul.002G218100.10,GO:0003777
Phvul.002G218100,Phvul.002G218100.10,GO:0005524
Phvul.002G218100,Phvul.002G218100.10,GO:0005871
Phvul.002G218100,Phvul.002G218100.10,GO:0007018
Phvul.002G218100,Phvul.002G218100.10,GO:0008017
Phvul.002G218100,Phvul.002G218100.11,GO:0003777
Phvul.002G218100,Phvul.002G218100.11,GO:0005524
Phvul.002G218100,Phvul.002G218100.11,GO:0005871
Phvul.002G218100,Phvul.002G218100.11,GO:0007018
Phvul.002G218100,Phvul.002G218100.11,GO:0008017
Phvul.002G218100,Phvul.002G218100.12,GO:0003777
Phvul.002G218100,Phvul.002G218100.12,GO:0005524
Phvul.002G218100,Phvul.002G218100.12,GO:0005871
Phvul.002G218100,Phvul.002G218100.12,GO:0007018
Phvul.002G218100,Phvul.002G218100.12,GO:0008017
Phvul.002G218100,Phvul.002G218100.13,GO:0003777
Phvul.002G218100,Phvul.002G218100.13,GO:0005524
Phvul.002G218100,Phvul.002G218100.13,GO:0005871
Phvul.002G218100,Phvul.002G218100.13,GO:0007018
Phvul.002G218100,Phvul.002G218100.13,GO:0008017
Phvul.002G218100,Phvul.002G218100.14,GO:0003777
Phvul.002G218100,Phvul.002G218100.14,GO:0005524
Phvul.002G218100,Phvul.002G218100.14,GO:0005871
Phvul.002G218100,Phvul.002G218100.14,GO:0007018
Phvul.002G218100,Phvul.002G218100.14,GO:0008017
Phvul.002G218100,Phvul.002G218100.15,GO:0003777
Phvul.002G218100,Phvul.002G218100.15,GO:0005524
Phvul.002G218100,Phvul.002G218100.15,GO:0005871
Phvul.002G218100,Phvul.002G218100.15,GO:0007018
Phvul.002G218100,Phvul.002G218100.15,GO:0008017
Phvul.002G218100,Phvul.002G218100.16,GO:0003777
Phvul.002G218100,Phvul.002G218100.16,GO:0005524
Phvul.002G218100,Phvul.002G218100.16,GO:0005871
Phvul.002G218100,Phvul.002G218100.16,GO:0007018
Phvul.002G218100,Phvul.002G218100.16,GO:0008017
Phvul.002G218100,Phvul.002G218100.17,GO:0003777
Phvul.002G218100,Phvul.002G218100.17,GO:0005524
Phvul.002G218100,Phvul.002G218100.17,GO:0005871
Phvul.002G218100,Phvul.002G218100.17,GO:0007018
Phvul.002G218100,Phvul.002G218100.17,GO:0008017
Phvul.002G218100,Phvul.002G218100.18,GO:0003777
Phvul.002G218100,Phvul.002G218100.18,GO:0005524
Phvul.002G218100,Phvul.002G218100.18,GO:0005871
Phvul.002G218100,Phvul.002G218100.18,GO:0007018
Phvul.002G218100,Phvul.002G218100.18,GO:0008017
Phvul.002G218100,Phvul.002G218100.19,GO:0003777
Phvul.002G218100,Phvul.002G218100.19,GO:0005524
Phvul.002G218100,Phvul.002G218100.19,GO:0005871
Phvul.002G218100,Phvul.002G218100.19,GO:0007018
Phvul.002G218100,Phvul.002G218100.19,GO:0008017
Phvul.002G218100,Phvul.002G218100.20,GO:0003777
Phvul.002G218100,Phvul.002G218100.20,GO:0005524
Phvul.002G218100,Phvul.002G218100.20,GO:0005871
Phvul.002G218100,Phvul.002G218100.20,GO:0007018
Phvul.002G218100,Phvul.002G218100.20,GO:0008017
Phvul.002G208300,Phvul.002G208300.1,GO:0005515
Phvul.002G333100,Phvul.002G333100.1,GO:0003677
Phvul.002G333100,Phvul.002G333100.1,GO:0008289
Phvul.002G223000,Phvul.002G223000.1,
Phvul.002G054900,Phvul.002G054900.2,
Phvul.002G054900,Phvul.002G054900.1,
Phvul.002G113900,Phvul.002G113900.1,GO:0003682
Phvul.002G113900,Phvul.002G113900.1,GO:0008168
Phvul.002G237100,Phvul.002G237100.1,GO:0004045
Phvul.002G237100,Phvul.002G237100.7,GO:0004045
Phvul.002G237100,Phvul.002G237100.9,GO:0004045
Phvul.002G237100,Phvul.002G237100.10,GO:0004045
Phvul.002G237100,Phvul.002G237100.11,GO:0004045
Phvul.002G237100,Phvul.002G237100.8,GO:0004045
Phvul.002G237100,Phvul.002G237100.2,GO:0004045
Phvul.002G237100,Phvul.002G237100.12,GO:0004045
Phvul.002G237100,Phvul.002G237100.4,GO:0004045
Phvul.002G237100,Phvul.002G237100.3,GO:0004045
Phvul.002G237100,Phvul.002G237100.13,GO:0004045
Phvul.002G237100,Phvul.002G237100.14,GO:0004045
Phvul.002G237100,Phvul.002G237100.5,GO:0004045
Phvul.002G237100,Phvul.002G237100.6,GO:0004045
Phvul.002G237100,Phvul.002G237100.15,GO:0004045
Phvul.002G237100,Phvul.002G237100.16,GO:0004045
Phvul.002G237100,Phvul.002G237100.17,GO:0004045
Phvul.002G237100,Phvul.002G237100.18,GO:0004045
Phvul.002G237100,Phvul.002G237100.19,GO:0004045
Phvul.002G237100,Phvul.002G237100.20,GO:0004045
Phvul.002G237100,Phvul.002G237100.21,GO:0004045
Phvul.002G054000,Phvul.002G054000.1,
Phvul.002G328808,Phvul.002G328808.1,GO:0003743
Phvul.002G328808,Phvul.002G328808.1,GO:0005515
Phvul.002G328808,Phvul.002G328808.1,GO:0005852
Phvul.002G328808,Phvul.002G328808.1,GO:0006413
Phvul.002G328808,Phvul.002G328808.1,GO:0031369
Phvul.002G032100,Phvul.002G032100.2,GO:0005515
Phvul.002G032100,Phvul.002G032100.2,GO:0016020
Phvul.002G032100,Phvul.002G032100.2,GO:0016192
Phvul.002G215900,Phvul.002G215900.1,GO:0005515
Phvul.002G204600,Phvul.002G204600.1,GO:0016020
Phvul.002G204600,Phvul.002G204600.1,GO:0016021
Phvul.002G204600,Phvul.002G204600.1,GO:0022857
Phvul.002G313000,Phvul.002G313000.1,
Phvul.002G092200,Phvul.002G092200.1,
Phvul.002G317800,Phvul.002G317800.1,GO:0005515
Phvul.002G317800,Phvul.002G317800.1,GO:0008270
Phvul.002G095700,Phvul.002G095700.1,
Phvul.002G095700,Phvul.002G095700.2,
Phvul.002G163600,Phvul.002G163600.1,
Phvul.002G211700,Phvul.002G211700.2,GO:0003824
Phvul.002G211700,Phvul.002G211700.2,GO:0016787
Phvul.002G211700,Phvul.002G211700.1,GO:0003824
Phvul.002G211700,Phvul.002G211700.1,GO:0016787
Phvul.002G211700,Phvul.002G211700.3,GO:0003824
Phvul.002G211700,Phvul.002G211700.3,GO:0016787
Phvul.002G298100,Phvul.002G298100.1,GO:0005975
Phvul.002G298100,Phvul.002G298100.1,GO:0016810
Phvul.002G008300,Phvul.002G008300.1,
Phvul.002G291900,Phvul.002G291900.1,GO:0005515
Phvul.002G106800,Phvul.002G106800.2,
Phvul.002G106800,Phvul.002G106800.3,
Phvul.002G310700,Phvul.002G310700.1,GO:0004462
Phvul.002G310700,Phvul.002G310700.1,GO:0046872
Phvul.002G311500,Phvul.002G311500.1,GO:0005634
Phvul.002G311500,Phvul.002G311500.1,GO:0006355
Phvul.002G282000,Phvul.002G282000.1,GO:0005047
Phvul.002G282000,Phvul.002G282000.1,GO:0005786
Phvul.002G282000,Phvul.002G282000.1,GO:0006614
Phvul.002G282000,Phvul.002G282000.1,GO:0008312
Phvul.002G282000,Phvul.002G282000.1,GO:0030942
Phvul.002G096000,Phvul.002G096000.1,GO:0005975
Phvul.002G096000,Phvul.002G096000.1,GO:0016868
Phvul.002G176201,Phvul.002G176201.1,GO:0004022
Phvul.002G176201,Phvul.002G176201.1,GO:0008152
Phvul.002G176201,Phvul.002G176201.1,GO:0016491
Phvul.002G176201,Phvul.002G176201.1,GO:0055114
Phvul.002G176201,Phvul.002G176201.2,GO:0004022
Phvul.002G176201,Phvul.002G176201.2,GO:0008152
Phvul.002G176201,Phvul.002G176201.2,GO:0016491
Phvul.002G176201,Phvul.002G176201.2,GO:0055114
Phvul.002G215200,Phvul.002G215200.1,GO:0004672
Phvul.002G215200,Phvul.002G215200.1,GO:0004713
Phvul.002G215200,Phvul.002G215200.1,GO:0005524
Phvul.002G215200,Phvul.002G215200.1,GO:0006468
Phvul.002G215200,Phvul.002G215200.1,GO:0030246
Phvul.002G331500,Phvul.002G331500.1,GO:0016787
Phvul.002G307600,Phvul.002G307600.1,
Phvul.002G131700,Phvul.002G131700.1,GO:0005524
Phvul.002G131700,Phvul.002G131700.1,GO:0005634
Phvul.002G131700,Phvul.002G131700.1,GO:0006351
Phvul.002G131700,Phvul.002G131700.1,GO:0006355
Phvul.002G131700,Phvul.002G131700.1,GO:0032502
Phvul.002G279500,Phvul.002G279500.1,GO:0031047
Phvul.002G301200,Phvul.002G301200.1,GO:0000272
Phvul.002G301200,Phvul.002G301200.1,GO:0005975
Phvul.002G301200,Phvul.002G301200.1,GO:0016161
Phvul.002G065700,Phvul.002G065700.1,GO:0003824
Phvul.002G065700,Phvul.002G065700.1,GO:0004556
Phvul.002G065700,Phvul.002G065700.1,GO:0005509
Phvul.002G065700,Phvul.002G065700.1,GO:0005975
Phvul.002G065700,Phvul.002G065700.1,GO:0043169
Phvul.002G065700,Phvul.002G065700.2,GO:0003824
Phvul.002G065700,Phvul.002G065700.2,GO:0004556
Phvul.002G065700,Phvul.002G065700.2,GO:0005509
Phvul.002G065700,Phvul.002G065700.2,GO:0005975
Phvul.002G065700,Phvul.002G065700.2,GO:0043169
Phvul.002G044300,Phvul.002G044300.1,
Phvul.002G218000,Phvul.002G218000.1,GO:0016021
Phvul.002G195300,Phvul.002G195300.1,
Phvul.002G219800,Phvul.002G219800.1,GO:0004842
Phvul.002G219800,Phvul.002G219800.1,GO:0005488
Phvul.002G219800,Phvul.002G219800.1,GO:0016567
Phvul.002G033700,Phvul.002G033700.1,
Phvul.002G040200,Phvul.002G040200.1,
Phvul.002G052000,Phvul.002G052000.1,GO:0005509
Phvul.002G184400,Phvul.002G184400.1,GO:0016491
Phvul.002G184400,Phvul.002G184400.1,GO:0055114
Phvul.002G202300,Phvul.002G202300.1,GO:0003676
Phvul.002G202300,Phvul.002G202300.1,GO:0005515
Phvul.002G155800,Phvul.002G155800.1,
Phvul.002G160300,Phvul.002G160300.1,GO:0005515
Phvul.002G020200,Phvul.002G020200.1,
Phvul.002G028400,Phvul.002G028400.1,
Phvul.002G319600,Phvul.002G319600.2,
Phvul.002G319600,Phvul.002G319600.1,
Phvul.002G262000,Phvul.002G262000.1,GO:0003676
Phvul.002G120901,Phvul.002G120901.1,GO:0016020
Phvul.002G120901,Phvul.002G120901.1,GO:0016021
Phvul.002G120901,Phvul.002G120901.1,GO:0022857
Phvul.002G170500,Phvul.002G170500.1,GO:0003677
Phvul.002G326600,Phvul.002G326600.1,GO:0016491
Phvul.002G326600,Phvul.002G326600.1,GO:0055114
Phvul.002G326600,Phvul.002G326600.2,GO:0016491
Phvul.002G326600,Phvul.002G326600.2,GO:0055114
Phvul.002G251100,Phvul.002G251100.1,GO:0003854
Phvul.002G251100,Phvul.002G251100.1,GO:0003978
Phvul.002G251100,Phvul.002G251100.1,GO:0006012
Phvul.002G251100,Phvul.002G251100.1,GO:0006694
Phvul.002G251100,Phvul.002G251100.1,GO:0016616
Phvul.002G251100,Phvul.002G251100.1,GO:0055114
Phvul.002G251100,Phvul.002G251100.2,GO:0003854
Phvul.002G251100,Phvul.002G251100.2,GO:0003978
Phvul.002G251100,Phvul.002G251100.2,GO:0006012
Phvul.002G251100,Phvul.002G251100.2,GO:0006694
Phvul.002G251100,Phvul.002G251100.2,GO:0016616
Phvul.002G251100,Phvul.002G251100.2,GO:0055114
Phvul.002G251100,Phvul.002G251100.3,GO:0003854
Phvul.002G251100,Phvul.002G251100.3,GO:0003978
Phvul.002G251100,Phvul.002G251100.3,GO:0006012
Phvul.002G251100,Phvul.002G251100.3,GO:0006694
Phvul.002G251100,Phvul.002G251100.3,GO:0016616
Phvul.002G251100,Phvul.002G251100.3,GO:0055114
Phvul.002G251100,Phvul.002G251100.4,GO:0003854
Phvul.002G251100,Phvul.002G251100.4,GO:0003978
Phvul.002G251100,Phvul.002G251100.4,GO:0006012
Phvul.002G251100,Phvul.002G251100.4,GO:0006694
Phvul.002G251100,Phvul.002G251100.4,GO:0016616
Phvul.002G251100,Phvul.002G251100.4,GO:0055114
Phvul.002G090511,Phvul.002G090511.1,GO:0003735
Phvul.002G090511,Phvul.002G090511.1,GO:0005622
Phvul.002G090511,Phvul.002G090511.1,GO:0005840
Phvul.002G090511,Phvul.002G090511.1,GO:0006412
Phvul.002G107400,Phvul.002G107400.1,GO:0005634
Phvul.002G107400,Phvul.002G107400.1,GO:0048024
Phvul.002G125200,Phvul.002G125200.1,GO:0004497
Phvul.002G125200,Phvul.002G125200.1,GO:0005506
Phvul.002G125200,Phvul.002G125200.1,GO:0016705
Phvul.002G125200,Phvul.002G125200.1,GO:0020037
Phvul.002G125200,Phvul.002G125200.1,GO:0055114
Phvul.002G280300,Phvul.002G280300.1,GO:0005509
Phvul.002G280300,Phvul.002G280300.1,GO:0005515
Phvul.002G280300,Phvul.002G280300.1,GO:0005783
Phvul.002G280300,Phvul.002G280300.1,GO:0006457
Phvul.002G280300,Phvul.002G280300.1,GO:0051082
Phvul.002G065828,Phvul.002G065828.1,
Phvul.002G289600,Phvul.002G289600.2,
Phvul.002G289600,Phvul.002G289600.1,
Phvul.002G289600,Phvul.002G289600.3,
Phvul.002G321600,Phvul.002G321600.1,GO:0003690
Phvul.002G321600,Phvul.002G321600.1,GO:0005739
Phvul.002G321600,Phvul.002G321600.1,GO:0006355
Phvul.002G332600,Phvul.002G332600.1,
Phvul.002G035800,Phvul.002G035800.1,GO:0005622
Phvul.002G035800,Phvul.002G035800.1,GO:0006810
Phvul.002G257600,Phvul.002G257600.1,
Phvul.002G212200,Phvul.002G212200.1,
Phvul.002G153900,Phvul.002G153900.1,GO:0003677
Phvul.002G153900,Phvul.002G153900.1,GO:0003700
Phvul.002G153900,Phvul.002G153900.1,GO:0006355
Phvul.002G049601,Phvul.002G049601.1,
Phvul.002G308800,Phvul.002G308800.1,GO:0004519
Phvul.002G308800,Phvul.002G308800.1,GO:0005515
Phvul.002G221300,Phvul.002G221300.1,GO:0005488
Phvul.002G221300,Phvul.002G221300.1,GO:0005515
Phvul.002G306800,Phvul.002G306800.1,GO:0003872
Phvul.002G306800,Phvul.002G306800.1,GO:0005524
Phvul.002G306800,Phvul.002G306800.1,GO:0006002
Phvul.002G306800,Phvul.002G306800.1,GO:0006096
Phvul.002G240300,Phvul.002G240300.2,GO:0005515
Phvul.002G240300,Phvul.002G240300.1,GO:0005515
Phvul.002G240300,Phvul.002G240300.3,GO:0005515
Phvul.002G240300,Phvul.002G240300.4,GO:0005515
Phvul.002G203300,Phvul.002G203300.1,GO:0003700
Phvul.002G203300,Phvul.002G203300.1,GO:0006355
Phvul.002G203300,Phvul.002G203300.1,GO:0043565
Phvul.002G202200,Phvul.002G202200.1,
Phvul.002G066300,Phvul.002G066300.1,
Phvul.002G140400,Phvul.002G140400.1,GO:0000166
Phvul.002G140400,Phvul.002G140400.1,GO:0003676
Phvul.002G003300,Phvul.002G003300.1,GO:0000184
Phvul.002G003300,Phvul.002G003300.1,GO:0003677
Phvul.002G003300,Phvul.002G003300.1,GO:0004386
Phvul.002G003300,Phvul.002G003300.1,GO:0005524
Phvul.002G003300,Phvul.002G003300.1,GO:0005737
Phvul.002G003300,Phvul.002G003300.1,GO:0008270
Phvul.002G016600,Phvul.002G016600.1,GO:0000166
Phvul.002G016600,Phvul.002G016600.1,GO:0003676
Phvul.002G018500,Phvul.002G018500.1,GO:0000166
Phvul.002G018500,Phvul.002G018500.1,GO:0003676
Phvul.002G326900,Phvul.002G326900.1,
Phvul.002G067900,Phvul.002G067900.1,
Phvul.002G001700,Phvul.002G001700.1,GO:0005576
Phvul.002G001700,Phvul.002G001700.2,GO:0005576
Phvul.002G313300,Phvul.002G313300.1,GO:0003824
Phvul.002G313300,Phvul.002G313300.1,GO:0016740
Phvul.002G101000,Phvul.002G101000.1,GO:0003723
Phvul.002G101000,Phvul.002G101000.1,GO:0006353
Phvul.002G101000,Phvul.002G101000.1,GO:0006355
Phvul.002G050700,Phvul.002G050700.1,
Phvul.002G250400,Phvul.002G250400.1,
Phvul.002G168800,Phvul.002G168800.1,
Phvul.002G252400,Phvul.002G252400.1,
Phvul.002G290908,Phvul.002G290908.1,GO:0006508
Phvul.002G290908,Phvul.002G290908.1,GO:0008237
Phvul.002G290908,Phvul.002G290908.1,GO:0008270
Phvul.002G290908,Phvul.002G290908.2,GO:0006508
Phvul.002G290908,Phvul.002G290908.2,GO:0008237
Phvul.002G290908,Phvul.002G290908.2,GO:0008270
Phvul.002G149800,Phvul.002G149800.1,GO:0005515
Phvul.002G076900,Phvul.002G076900.1,GO:0000160
Phvul.002G017300,Phvul.002G017300.1,GO:0006629
Phvul.002G017300,Phvul.002G017300.1,GO:0008081
Phvul.002G017300,Phvul.002G017300.2,GO:0006629
Phvul.002G017300,Phvul.002G017300.2,GO:0008081
Phvul.002G104100,Phvul.002G104100.1,GO:0000166
Phvul.002G104100,Phvul.002G104100.1,GO:0003676
Phvul.002G266400,Phvul.002G266400.1,GO:0003700
Phvul.002G266400,Phvul.002G266400.1,GO:0006355
Phvul.002G266400,Phvul.002G266400.1,GO:0043565
Phvul.002G115700,Phvul.002G115700.1,
Phvul.002G231100,Phvul.002G231100.1,
Phvul.002G192900,Phvul.002G192900.1,GO:0003676
Phvul.002G192900,Phvul.002G192900.1,GO:0005634
Phvul.002G329200,Phvul.002G329200.1,GO:0003924
Phvul.002G329200,Phvul.002G329200.1,GO:0005525
Phvul.002G329200,Phvul.002G329200.1,GO:0006886
Phvul.002G329200,Phvul.002G329200.1,GO:0006913
Phvul.002G329200,Phvul.002G329200.1,GO:0007165
Phvul.002G304400,Phvul.002G304400.1,GO:0003676
Phvul.002G304400,Phvul.002G304400.1,GO:0003677
Phvul.002G304400,Phvul.002G304400.1,GO:0008270
Phvul.002G248000,Phvul.002G248000.1,GO:0003984
Phvul.002G248000,Phvul.002G248000.1,GO:0008152
Phvul.002G248000,Phvul.002G248000.1,GO:0009082
Phvul.002G248000,Phvul.002G248000.1,GO:0016597
Phvul.002G274300,Phvul.002G274300.2,GO:0003677
Phvul.002G274300,Phvul.002G274300.2,GO:0003779
Phvul.002G274300,Phvul.002G274300.2,GO:0005524
Phvul.002G274300,Phvul.002G274300.2,GO:0016787
Phvul.002G274300,Phvul.002G274300.1,GO:0003677
Phvul.002G274300,Phvul.002G274300.1,GO:0003779
Phvul.002G274300,Phvul.002G274300.1,GO:0005524
Phvul.002G274300,Phvul.002G274300.1,GO:0016787
Phvul.002G234400,Phvul.002G234400.1,
Phvul.002G044800,Phvul.002G044800.1,
Phvul.002G169000,Phvul.002G169000.1,
Phvul.002G024100,Phvul.002G024100.1,GO:0005515
Phvul.002G316000,Phvul.002G316000.2,
Phvul.002G322400,Phvul.002G322400.1,GO:0004602
Phvul.002G322400,Phvul.002G322400.1,GO:0006979
Phvul.002G322400,Phvul.002G322400.1,GO:0016209
Phvul.002G322400,Phvul.002G322400.1,GO:0016491
Phvul.002G322400,Phvul.002G322400.1,GO:0055114
Phvul.002G042000,Phvul.002G042000.1,GO:0003676
Phvul.002G042000,Phvul.002G042000.1,GO:0003677
Phvul.002G042000,Phvul.002G042000.1,GO:0008270
Phvul.002G042000,Phvul.002G042000.4,GO:0003676
Phvul.002G042000,Phvul.002G042000.4,GO:0003677
Phvul.002G042000,Phvul.002G042000.4,GO:0008270
Phvul.002G042000,Phvul.002G042000.3,GO:0003676
Phvul.002G042000,Phvul.002G042000.3,GO:0003677
Phvul.002G042000,Phvul.002G042000.3,GO:0008270
Phvul.002G042000,Phvul.002G042000.5,GO:0003676
Phvul.002G042000,Phvul.002G042000.5,GO:0003677
Phvul.002G042000,Phvul.002G042000.5,GO:0008270
Phvul.002G042000,Phvul.002G042000.6,GO:0003676
Phvul.002G042000,Phvul.002G042000.6,GO:0003677
Phvul.002G042000,Phvul.002G042000.6,GO:0008270
Phvul.002G042000,Phvul.002G042000.7,GO:0003676
Phvul.002G042000,Phvul.002G042000.7,GO:0003677
Phvul.002G042000,Phvul.002G042000.7,GO:0008270
Phvul.002G042000,Phvul.002G042000.2,GO:0003676
Phvul.002G042000,Phvul.002G042000.2,GO:0003677
Phvul.002G042000,Phvul.002G042000.2,GO:0008270
Phvul.002G042000,Phvul.002G042000.8,GO:0003676
Phvul.002G042000,Phvul.002G042000.8,GO:0008270
Phvul.002G070500,Phvul.002G070500.1,GO:0005525
Phvul.002G070500,Phvul.002G070500.1,GO:0005622
Phvul.002G070500,Phvul.002G070500.1,GO:0007264
Phvul.002G070500,Phvul.002G070500.1,GO:0015031
Phvul.002G230100,Phvul.002G230100.1,GO:0003677
Phvul.002G230100,Phvul.002G230100.1,GO:0006355
Phvul.002G055500,Phvul.002G055500.1,
Phvul.002G282300,Phvul.002G282300.2,GO:0046983
Phvul.002G278104,Phvul.002G278104.1,GO:0005506
Phvul.002G278104,Phvul.002G278104.1,GO:0009055
Phvul.002G278104,Phvul.002G278104.1,GO:0015979
Phvul.002G278104,Phvul.002G278104.1,GO:0020037
Phvul.002G278104,Phvul.002G278104.1,GO:0031361
Phvul.002G318600,Phvul.002G318600.1,GO:0000166
Phvul.002G318600,Phvul.002G318600.1,GO:0003676
Phvul.002G318600,Phvul.002G318600.1,GO:0004812
Phvul.002G318600,Phvul.002G318600.1,GO:0004824
Phvul.002G318600,Phvul.002G318600.1,GO:0005524
Phvul.002G318600,Phvul.002G318600.1,GO:0005737
Phvul.002G318600,Phvul.002G318600.1,GO:0006418
Phvul.002G318600,Phvul.002G318600.1,GO:0006430
Phvul.002G318600,Phvul.002G318600.1,GO:0016874
Phvul.002G137200,Phvul.002G137200.1,GO:0000166
Phvul.002G137200,Phvul.002G137200.1,GO:0003676
Phvul.002G254700,Phvul.002G254700.1,
Phvul.002G302300,Phvul.002G302300.1,GO:0004672
Phvul.002G302300,Phvul.002G302300.1,GO:0004713
Phvul.002G302300,Phvul.002G302300.1,GO:0005524
Phvul.002G302300,Phvul.002G302300.1,GO:0006468
Phvul.002G053800,Phvul.002G053800.1,
Phvul.002G045300,Phvul.002G045300.1,
Phvul.002G045300,Phvul.002G045300.2,
Phvul.002G045300,Phvul.002G045300.3,
Phvul.002G045300,Phvul.002G045300.4,
Phvul.002G127200,Phvul.002G127200.1,GO:0005215
Phvul.002G127200,Phvul.002G127200.1,GO:0006810
Phvul.002G127200,Phvul.002G127200.1,GO:0016020
Phvul.002G127200,Phvul.002G127200.1,GO:0055085
Phvul.002G064800,Phvul.002G064800.1,GO:0005525
Phvul.002G064800,Phvul.002G064800.1,GO:0005622
Phvul.002G064800,Phvul.002G064800.1,GO:0007264
Phvul.002G230400,Phvul.002G230400.1,
Phvul.002G230400,Phvul.002G230400.2,
Phvul.002G036400,Phvul.002G036400.1,
Phvul.002G260700,Phvul.002G260700.1,GO:0003677
Phvul.002G260700,Phvul.002G260700.1,GO:0003700
Phvul.002G260700,Phvul.002G260700.1,GO:0006355
Phvul.002G260700,Phvul.002G260700.1,GO:0043565
Phvul.002G103800,Phvul.002G103800.1,GO:0004518
Phvul.002G103800,Phvul.002G103800.1,GO:0005515
Phvul.002G103800,Phvul.002G103800.2,GO:0004518
Phvul.002G103800,Phvul.002G103800.3,GO:0004518
